sku_id,product_name,category,brand,MRP,base_cost,launch_date,mrp_missing,base_cost_missing,mrp_outlier,base_cost_outlier,margin,negative_margin,product_age_months,is_new,is_stale,price_cost_ratio,high_margin,low_margin
P1335,Blood Plus,Books,BrandE,406.14,251.24,2024-11-25,0,0,0,0,154.89999999999998,False,8,False,False,1.6165419519184843,False,False
P1336,Room Pro,Beauty,BrandC,191.7,518.76,2023-08-04,0,1,0,0,-327.06,True,23,False,True,0.3695350451075642,False,True
P1337,Option Go,Books,BrandE,1628.62,985.54,2021-09-25,0,0,0,0,643.0799999999999,False,46,False,True,1.6525153722832153,True,False
P1338,traditional x  ,Sports,BrandF,879.9449999999999,407.21,2023-06-06,1,0,0,0,472.73499999999996,False,25,False,True,2.160912060116402,True,False
P1339,Get Max,Beauty,BrandC,1232.54,687.09,2021-08-17,0,0,0,0,545.4499999999999,False,47,False,True,1.7938552445822233,True,False
P1340,free max  ,Books,BrandC,874.6,220.47,2023-10-31,1,0,0,0,654.13,False,21,False,True,3.966979634417381,True,False
P1341,Time Pro,Sports,BrandF,879.9449999999999,945.9,2023-12-19,1,0,0,0,-65.95500000000004,True,19,False,True,0.9302727561052965,False,True
P1342,Visit X,Apparel,BrandB,779.99,573.8,2024-06-26,1,0,0,0,206.19000000000005,False,13,False,False,1.3593412338794006,False,False
P1343,Large Lite,Books,BrandC,633.24,336.29,2023-11-28,0,0,0,0,296.95,False,20,False,True,1.8830176335900561,False,False
P1344,Everything Go,Home & Kitchen,BrandE,364.75,290.36,2023-02-21,0,0,0,0,74.38999999999999,False,29,False,True,1.256199200991872,False,True
P1345,Evidence Plus,Apparel,No Brand,779.99,214.92,2021-08-03,1,0,0,0,565.07,False,47,False,True,3.629210869160618,True,False
P1346,Begin Go,Sports,BrandB,739.06,558.23,2021-09-01,0,0,0,0,180.82999999999993,False,46,False,True,1.3239345789369972,False,False
P1347,Reason Max,Home & Kitchen,BrandF,1087.42,584.6,2021-09-09,0,0,0,0,502.82000000000005,False,46,False,True,1.860109476565173,True,False
P1348,ahead go  ,Books,BrandF,319.75,178.09,2023-01-21,0,0,0,0,141.66,False,30,False,True,1.7954405076085125,False,False
P1349,Thing Lite,Beauty,BrandB,642.12,346.32,2021-11-26,0,0,0,0,295.8,False,44,False,True,1.8541233541233542,False,False
P1350,Peace Plus,Beauty,BrandF,587.39,518.76,2021-06-29,0,1,0,0,68.63,False,49,False,True,1.1322962448916647,False,True
P1351,Summer Pro,Beauty,No Brand,319.64,160.66,2021-05-24,0,0,0,0,158.98,False,50,False,True,1.989543134569899,False,False
P1352,A Lite,Sports,BrandE,1172.38,644.04,2022-11-23,0,0,0,0,528.3400000000001,False,32,False,True,1.8203527731196822,True,False
P1353,Threat Pro,Home & Kitchen,BrandE,794.95,448.37,2023-11-23,0,0,0,0,346.58000000000004,False,20,False,True,1.7729776746883155,False,False
P1354,Light Max,Beauty,BrandB,152.1,103.49,2024-01-24,0,0,0,0,48.61,False,18,False,False,1.4697072180887043,False,True
P1355,Morning Lite,Apparel,BrandD,852.14,660.66,2022-05-11,0,0,0,0,191.48000000000002,False,38,False,True,1.2898313807404718,False,False
P1356,Go Plus,Electronics,BrandD,775.98,516.31,2021-07-14,1,1,0,0,259.6700000000001,False,48,False,True,1.5029342836667896,False,False
P1357,Only X,Home & Kitchen,BrandB,841.3,666.27,2023-01-13,0,0,0,0,175.02999999999997,False,30,False,True,1.2627013072778304,False,False
P1358,Save Plus,Books,BrandF,179.65,140.12,2022-04-15,0,0,0,0,39.53,False,39,False,True,1.282115329717385,False,True
P1359,Large Max,Sports,BrandD,372.8,290.32,2021-03-26,0,0,0,0,82.48000000000002,False,52,False,True,1.2841003031138056,False,True
P1360,Hot Lite,Beauty,BrandC,592.89,365.52,2024-08-07,0,0,0,0,227.37,False,11,False,False,1.6220453053184505,False,False
P1361,bag max  ,Beauty,BrandB,477.9,333.31,2022-03-14,0,0,0,0,144.58999999999997,False,40,False,True,1.4338003660256218,False,False
P1362,Several Plus,Sports,BrandA,346.03,370.09,2021-11-01,0,0,0,0,-24.060000000000002,True,44,False,True,0.9349887865113891,False,True
P1363,Same Plus,Sports,BrandF,880.73,509.64,2021-10-26,0,0,0,0,371.09000000000003,False,45,False,True,1.7281414331685112,False,False
P1364,Bit Max,Beauty,BrandF,375.93,272.72,2024-05-06,0,0,0,0,103.20999999999998,False,14,False,False,1.3784467585802287,False,True
P1365,Series Max,Beauty,BrandE,1452.55,960.29,2021-10-07,0,0,0,0,492.26,False,45,False,True,1.512615980589197,True,False
P1366,Dog Max,Beauty,BrandE,769.895,841.0,2024-05-21,1,0,0,0,-71.10500000000002,True,14,False,False,0.9154518430439952,False,True
P1367,Manage Max,Electronics,BrandE,1145.51,516.31,2022-08-05,0,1,0,0,629.2,False,35,False,True,2.218647711646104,True,False
P1368,Red Pro,Books,No Brand,1268.2,670.32,2024-04-29,0,0,0,0,597.88,False,15,False,False,1.8919322114810835,True,False
P1369,My Plus,Apparel,BrandD,336.41,220.66,2024-05-13,0,0,0,0,115.75000000000003,False,14,False,False,1.5245626756095352,False,True
P1370,Over X,Electronics,BrandC,516.69,291.07,2024-03-12,0,0,0,0,225.62000000000006,False,16,False,False,1.77514000068712,False,False
P1371,Dark Go,Books,BrandB,874.6,898.11,2021-10-18,1,0,0,0,-23.50999999999999,True,45,False,True,0.9738228056696842,False,True
P1372,Off X,Books,BrandB,1673.98,998.89,2022-01-08,0,0,0,0,675.09,False,42,False,True,1.675840182602689,True,False
P1373,Give Plus,Beauty,BrandD,1361.76,815.74,2023-11-04,0,0,0,0,546.02,False,20,False,True,1.669355431877804,True,False
P1374,simple lite  ,Home & Kitchen,BrandF,798.39,269.76,2024-03-21,1,0,0,0,528.63,False,16,False,False,2.9596307829181496,True,False
P1375,Conference X,Apparel,BrandC,996.74,632.49,2024-10-08,0,0,0,0,364.25,False,9,False,False,1.575898433176809,False,False
P1376,Agency Go,Apparel,BrandD,931.66,508.515,2022-05-31,0,1,0,0,423.145,False,38,False,True,1.8321190132051168,False,False
P1377,price pro  ,Beauty,BrandD,835.15,674.39,2022-12-22,0,0,0,0,160.76,False,31,False,True,1.2383783863936297,False,False
P1378,Resource Pro,Electronics,BrandC,1762.42,955.81,2021-06-18,0,0,0,0,806.6100000000001,False,49,False,True,1.843902030738327,True,False
P1379,Stand Go,Beauty,BrandA,374.32,302.37,2023-06-09,0,0,0,0,71.94999999999999,False,25,False,True,1.2379535006779774,False,True
P1380,develop plus  ,Electronics,BrandF,258.74,516.31,2028-01-01,0,1,0,0,-257.56999999999994,True,-30,True,False,0.5011330402277702,False,True
P1381,Institution Max,Beauty,BrandF,590.56,518.76,2021-08-25,0,1,0,0,71.79999999999995,False,47,False,True,1.138406970468039,False,True
P1382,From Lite,Apparel,BrandC,472.21,326.88,2021-12-09,0,0,0,0,145.32999999999998,False,43,False,True,1.4445974057758197,False,False
P1383,Up Lite,Electronics,No Brand,711.31,385.55,2024-09-29,0,0,0,0,325.75999999999993,False,10,False,False,1.844922837504863,False,False
P1384,Feeling Plus,Beauty,BrandE,271.09,197.12,2023-08-10,0,0,0,0,73.96999999999997,False,23,False,True,1.3752536525974024,False,True
P1385,Music X,Books,BrandA,874.6,646.6,2023-08-26,1,0,0,0,228.0,False,23,False,True,1.352613671512527,False,False
P1386,think go  ,Sports,BrandD,879.9449999999999,574.02,2023-09-22,1,1,0,0,305.92499999999995,False,22,False,True,1.532951813525661,False,False
P1387,Work Pro,Beauty,BrandF,1211.57,714.41,2022-12-11,0,0,0,0,497.15999999999997,False,31,False,True,1.6959029128931566,True,False
P1388,Mind Plus,Home & Kitchen,BrandA,1022.67,541.77,2024-03-04,0,1,0,0,480.9,False,16,False,False,1.8876460490614098,True,False
P1389,Before X,Sports,BrandC,690.66,374.0,2024-03-29,0,0,0,0,316.65999999999997,False,16,False,False,1.8466844919786096,False,False
P1390,Somebody Lite,Sports,BrandA,677.6,472.26,2022-12-23,0,0,0,0,205.34000000000003,False,31,False,True,1.4348028628297973,False,False
P1391,Trip Lite,Sports,BrandA,1056.12,539.77,2022-11-07,0,0,0,0,516.3499999999999,False,32,False,True,1.9566111491931748,True,False
P1392,About X,Sports,BrandF,555.63,322.13,2022-03-31,0,0,0,0,233.5,False,40,False,True,1.7248626330984385,False,False
P1393,Say Max,Sports,BrandD,879.9449999999999,234.17,2024-04-04,1,0,0,0,645.775,False,15,False,False,3.7577187513345005,True,False
P1394,Effect Go,Home & Kitchen,BrandC,228.17,153.47,2021-10-16,0,0,0,0,74.69999999999999,False,45,False,True,1.4867400794943637,False,True
P1395,Try Go,Sports,BrandA,386.47,256.98,2021-04-19,0,0,0,0,129.49,False,51,False,True,1.503891353412717,False,False
P1396,Feel X,Electronics,BrandC,183.83,133.36,2021-05-19,0,0,0,0,50.47,False,50,False,True,1.3784493101379725,False,True
P1397,Agreement Pro,Sports,BrandB,1542.65,574.02,2024-09-06,0,1,0,0,968.6300000000001,False,10,False,False,2.6874499146371207,True,False
P1398,Certain Max,Beauty,BrandD,1697.85,878.3,2023-10-23,0,0,0,0,819.55,False,21,False,True,1.9331094159171125,True,False
P1399,Cultural Lite,Electronics,BrandA,914.7,471.23,2024-11-01,0,0,0,0,443.47,False,8,False,False,1.9410903380514823,False,False
P1400,Catch X,Beauty,BrandB,1098.43,518.76,2021-09-21,0,1,0,0,579.6700000000001,False,46,False,True,2.1174146040558255,True,False
P1401,Market Max,Beauty,BrandB,1200.18,624.93,2023-11-26,0,0,0,0,575.2500000000001,False,20,False,True,1.920503096346791,True,False
P1402,Century Max,Apparel,BrandB,1440.84,995.95,2022-10-08,0,0,0,0,444.8899999999999,False,33,False,True,1.446699131482504,False,False
P1403,Wide Plus,Electronics,BrandA,1408.26,516.31,2022-07-27,0,1,0,0,891.95,False,36,False,True,2.727547403691581,True,False
P1404,eat x  ,Sports,BrandD,631.46,459.64,2021-10-25,0,0,0,0,171.82000000000005,False,45,False,True,1.3738142894439127,False,False
P1405,Wear Pro,Books,BrandE,795.57,636.86,2021-11-09,0,0,0,0,158.71000000000004,False,44,False,True,1.2492070470747103,False,False
P1406,Carry X,Apparel,BrandF,297.65,194.03,2021-06-12,0,0,0,0,103.61999999999998,False,49,False,True,1.534041127660671,False,True
P1407,Bring Plus,Books,BrandF,558.33,290.46,2023-03-30,0,0,0,0,267.87000000000006,False,28,False,True,1.9222268126420163,False,False
P1408,mr plus  ,Electronics,No Brand,775.98,978.46,2023-02-02,1,0,0,0,-202.48000000000002,True,29,False,True,0.7930625677084397,False,True
P1409,Moment Go,Beauty,BrandF,942.05,782.86,2021-12-31,0,0,0,0,159.18999999999994,False,43,False,True,1.2033441483790204,False,False
P1410,Respond X,Apparel,No Brand,1178.08,895.21,2021-02-11,0,0,0,0,282.8699999999999,False,53,False,True,1.3159817249583896,False,False
P1411,Art Go,Apparel,BrandC,1205.03,701.9,2022-06-19,0,0,0,0,503.13,False,37,False,True,1.7168115116113407,True,False
P1412,More Max,Sports,No Brand,1186.71,812.56,2024-11-17,0,0,0,0,374.1500000000001,False,8,False,False,1.4604583046175053,False,False
P1413,War Pro,Home & Kitchen,BrandA,798.39,484.24,2023-01-21,1,0,0,0,314.15,False,30,False,True,1.648748554435817,False,False
P1414,Congress Plus,Electronics,BrandF,938.79,560.42,2023-01-25,0,0,0,0,378.37,False,30,False,True,1.6751543485243212,False,False
P1415,Model Pro,Sports,BrandD,285.16,150.89,2021-02-23,0,0,0,0,134.27000000000004,False,53,False,True,1.88985353568825,False,False
P1416,everybody x  ,Sports,BrandD,1607.19,880.68,2021-11-24,0,0,0,0,726.5100000000001,False,44,False,True,1.8249420902030251,True,False
P1417,Our Go,Beauty,BrandD,124.35,172.61,2024-03-12,0,0,0,0,-48.26000000000002,True,16,False,False,0.7204101732228723,False,True
P1418,Investment X,Electronics,BrandB,420.29,247.6,2024-12-31,0,0,0,0,172.69000000000003,False,7,False,False,1.6974555735056545,False,False
P1419,Moment Go,Books,BrandE,674.81,546.56,2024-03-27,0,0,0,0,128.25,False,16,False,False,1.234649443793911,False,True
P1420,Five Plus,Books,BrandB,1234.95,867.58,2022-05-15,0,0,0,0,367.37,False,38,False,True,1.4234422185850295,False,False
P1421,Nature Lite,Electronics,BrandF,678.56,417.44,2021-11-17,0,0,0,0,261.11999999999995,False,44,False,True,1.625527021847451,False,False
P1422,Item Pro,Home & Kitchen,BrandF,114.22,172.84,2023-12-13,0,0,0,0,-58.620000000000005,True,19,False,True,0.6608423975931497,False,True
P1423,List X,Beauty,BrandF,915.86,518.76,2024-05-13,0,1,0,0,397.1,False,14,False,False,1.765479219677693,False,False
P1424,Her Lite,Home & Kitchen,BrandB,884.87,660.36,2024-05-15,0,0,0,0,224.51,False,14,False,False,1.3399812223635592,False,False
P1425,Role X,Electronics,BrandB,576.68,413.16,2023-11-09,0,0,0,0,163.51999999999992,False,20,False,True,1.3957788750121016,False,False
P1426,Professor Lite,Electronics,No Brand,775.98,144.56,2022-02-19,1,0,0,0,631.4200000000001,False,41,False,True,5.367874930824571,True,False
P1427,other lite  ,Beauty,BrandF,1440.98,930.87,2021-05-18,0,0,0,0,510.11,False,50,False,True,1.5479927379763017,True,False
P1428,Again Go,Books,BrandC,1146.87,940.46,2024-09-21,0,0,0,0,206.40999999999985,False,10,False,False,1.2194777024009527,False,False
P1429,Culture Max,Electronics,No Brand,786.29,550.31,2024-08-17,0,0,0,0,235.98000000000002,False,11,False,False,1.428812850938562,False,False
P1430,Carry Plus,Electronics,No Brand,775.98,721.99,2024-06-26,1,0,0,0,53.99000000000001,False,13,False,False,1.074779429077965,False,True
P1431,Worry Go,Beauty,BrandF,767.91,518.76,2022-03-12,0,1,0,0,249.14999999999998,False,40,False,True,1.4802798982188294,False,False
P1432,Student Lite,Books,BrandB,636.27,413.44,2021-08-26,0,0,0,0,222.82999999999998,False,47,False,True,1.5389657507739938,False,False
P1433,Nothing Lite,Electronics,BrandF,1308.26,693.69,2024-12-09,0,0,0,0,614.5699999999999,False,7,False,False,1.8859432887889402,True,False
P1434,He Lite,Books,BrandA,628.34,354.3,2023-01-21,0,0,0,0,274.04,False,30,False,True,1.773468811741462,False,False
P1435,Thank Go,Home & Kitchen,BrandE,666.56,404.18,2023-02-19,0,0,0,0,262.37999999999994,False,29,False,True,1.649166213073383,False,False
P1436,Four Lite,Home & Kitchen,BrandC,366.82,269.31,2021-04-26,0,0,0,0,97.50999999999999,False,51,False,True,1.3620734469570384,False,True
P1437,center max  ,Books,BrandA,537.47,602.155,2023-05-08,0,1,0,0,-64.68499999999995,True,26,False,True,0.8925774925060824,False,True
P1438,Seek Pro,Apparel,BrandE,157.89,113.47,2022-03-07,0,0,0,0,44.41999999999999,False,40,False,True,1.3914691107781791,False,True
P1439,Body Pro,Electronics,No Brand,896.9,714.04,2023-08-03,0,0,0,0,182.86,False,23,False,True,1.2560920956809143,False,False
P1440,Generation Lite,Home & Kitchen,BrandD,385.56,264.95,2023-08-26,0,0,0,0,120.61000000000001,False,23,False,True,1.455217965653897,False,True
P1441,sound go  ,Apparel,BrandB,482.5,300.3,2023-05-13,0,0,0,0,182.2,False,26,False,True,1.6067266067266066,False,False
P1442,Box Plus,Books,BrandE,1756.99,959.54,2022-03-26,0,0,0,0,797.45,False,40,False,True,1.8310753069178982,True,False
P1443,Home Pro,Beauty,BrandD,1447.66,746.49,2022-11-24,0,0,0,0,701.1700000000001,False,32,False,True,1.9392892068212568,True,False
P1444,Unit Lite,Books,BrandA,819.11,501.67,2022-07-14,0,0,0,0,317.44,False,36,False,True,1.6327665596906333,False,False
P1445,Doctor Pro,Books,BrandD,921.59,602.155,2023-06-28,0,1,0,0,319.43500000000006,False,25,False,True,1.53048633657447,False,False
P1446,Act Go,Electronics,BrandB,1344.85,892.21,2023-12-05,0,0,0,0,452.6399999999999,False,19,False,True,1.507324508803981,False,False
P1447,Rate X,Apparel,BrandA,1320.27,730.56,2022-02-21,0,0,0,0,589.71,False,41,False,True,1.807202693823916,True,False
P1448,Leg Plus,Apparel,BrandB,1515.81,775.39,2023-08-19,0,0,0,0,740.42,False,23,False,True,1.9549001147809488,True,False
P1449,Money Pro,Electronics,BrandA,1100.3,679.59,2024-04-13,0,0,0,0,420.7099999999999,False,15,False,False,1.6190644359098867,False,False
P1450,Student Max,Home & Kitchen,BrandF,714.21,454.9,2022-10-11,0,0,0,0,259.31000000000006,False,33,False,True,1.5700373708507367,False,False
P1451,Off X,Beauty,BrandF,680.88,380.67,2023-09-23,0,0,0,0,300.21,False,22,False,True,1.7886358263062494,False,False
P1452,Sell Lite,Beauty,BrandC,169.46,133.29,2022-06-19,0,0,0,0,36.170000000000016,False,37,False,True,1.2713631930377374,False,True
P1453,garden max  ,Electronics,No Brand,142.55,189.3,2023-08-06,0,0,0,0,-46.75,True,23,False,True,0.7530375066032753,False,True
P1454,Lot Max,Home & Kitchen,BrandA,146.28,103.7,2021-10-10,0,0,0,0,42.58,False,45,False,True,1.4106075216972034,False,True
P1455,Traditional Max,Electronics,BrandE,602.72,406.41,2021-04-11,0,0,0,0,196.31,False,51,False,True,1.4830343741541792,False,False
P1456,Arm Lite,Apparel,BrandE,227.16,508.515,2024-06-29,0,1,0,0,-281.355,True,13,False,False,0.44671248635733457,False,True
P1457,Structure Max,Books,BrandE,1332.78,758.06,2022-01-17,0,0,0,0,574.72,False,42,False,True,1.758145793208981,True,False
P1458,The Plus,Apparel,BrandD,1699.75,856.02,2023-10-03,0,0,0,0,843.73,False,21,False,True,1.98564285881171,True,False
P1459,Language Max,Books,BrandC,1279.87,752.22,2023-12-22,0,0,0,0,527.6499999999999,False,19,False,True,1.7014570205524977,True,False
P1460,Available Plus,Beauty,BrandB,584.86,469.38,2023-05-28,0,0,0,0,115.48000000000002,False,26,False,True,1.2460266734841707,False,True
P1461,daughter max  ,Electronics,BrandC,1211.76,671.01,2022-12-06,0,0,0,0,540.75,False,31,False,True,1.8058747261590737,True,False
P1462,energy plus  ,Home & Kitchen,BrandB,1171.51,913.41,2023-09-21,0,0,0,0,258.1,False,22,False,True,1.2825675217043826,False,False
P1463,century pro  ,Electronics,BrandF,775.98,418.89,2023-03-17,1,0,0,0,357.09000000000003,False,28,False,True,1.852467234834921,False,False
P1464,Interview Lite,Sports,BrandE,1393.09,992.4,2024-10-08,0,0,0,0,400.68999999999994,False,9,False,False,1.4037585650947197,False,False
P1465,Purpose Max,Electronics,BrandC,1259.03,873.18,2024-11-25,0,0,0,0,385.85,False,8,False,False,1.44189056093818,False,False
P1466,Knowledge Go,Beauty,BrandC,769.895,546.39,2022-07-24,1,0,0,0,223.505,False,36,False,True,1.4090576328263695,False,False
P1467,Police Lite,Electronics,BrandE,749.99,386.62,2022-11-13,0,0,0,0,363.37,False,32,False,True,1.9398634317934924,False,False
P1468,Final X,Sports,BrandB,220.89,176.37,2022-01-31,0,0,0,0,44.51999999999998,False,42,False,True,1.252423881612519,False,True
P1469,Forget X,Beauty,BrandF,147.05,110.4,2021-09-11,0,0,0,0,36.650000000000006,False,46,False,True,1.3319746376811594,False,True
P1470,Investment Pro,Electronics,BrandD,901.49,618.5,2023-07-10,0,0,0,0,282.99,False,24,False,True,1.4575424413904607,False,False
P1471,Business Pro,Books,No Brand,682.41,432.88,2022-03-15,0,0,0,0,249.52999999999997,False,40,False,True,1.5764415080391794,False,False
P1472,Worry Go,Apparel,BrandE,737.22,480.02,2023-09-14,0,0,0,0,257.20000000000005,False,22,False,True,1.535811007874672,False,False
P1473,Attack X,Beauty,No Brand,231.17,151.59,2021-12-14,0,0,0,0,79.57999999999998,False,43,False,True,1.5249686654792531,False,True
P1474,Go Pro,Apparel,BrandF,779.99,368.07,2021-05-21,1,0,0,0,411.92,False,50,False,True,2.119134947156791,False,False
P1475,who pro  ,Apparel,BrandF,908.06,536.28,2022-10-21,0,0,0,0,371.78,False,33,False,True,1.6932572536734543,False,False
P1476,Cause X,Apparel,BrandC,916.04,509.42,2023-08-08,0,0,0,0,406.61999999999995,False,23,False,True,1.7982018766440264,False,False
P1477,But Max,Apparel,BrandC,1425.03,951.0,2023-11-18,0,0,0,0,474.03,False,20,False,True,1.4984542586750789,True,False
P1478,Three Go,Apparel,BrandB,1272.8,508.515,2024-01-03,0,1,0,0,764.285,False,18,False,False,2.5029743468727568,True,False
P1479,Body Go,Home & Kitchen,BrandB,881.24,625.0,2024-04-06,0,0,0,0,256.24,False,15,False,False,1.409984,False,False
P1480,Start Plus,Sports,BrandF,879.9449999999999,970.98,2023-10-24,1,0,0,0,-91.03500000000008,True,21,False,True,0.9062442068837668,False,True
P1481,Usually Go,Sports,No Brand,696.61,416.15,2024-09-23,0,0,0,0,280.46000000000004,False,10,False,False,1.6739396852096602,False,False
P1482,measure plus  ,Electronics,BrandB,513.93,371.72,2021-12-13,0,0,0,0,142.20999999999992,False,43,False,True,1.3825729043365973,False,False
P1483,water x  ,Apparel,BrandD,217.47,152.82,2021-10-14,0,0,0,0,64.65,False,45,False,True,1.423046721633294,False,True
