sku_id,user_id,rating,review_text,review_date
P1244,U2269,5.0,Exceeded my expectations.,2024-10-29
P1268,U1973,5.0,Very satisfied with the quality.,2023-08-12
P0002,U2883,3.0,It's okay.,2023-09-22
P0593,U6000,5.0,Highly recommend it!,2024-09-11
P0414,U2599,5.0,Absolutely love this product!,2023-10-12
P0818,U3299,4.0,Great value for money.,2025-05-03
P0890,U1678,5.0,Great value for money.,2024-10-26
P0845,U5354,4.0,Very satisfied with the quality.,2025-07-04
P0645,U3727,3.0,Decent for the price.,2025-01-21
P0311,U3516,1.0,Very disappointed with this.,2024-05-06
P0868,U5329,4.0,Very satisfied with the quality.,2023-12-11
P0652,U3356,3.0,It's okay.,2023-11-03
P0061,U4267,4.0,Very satisfied with the quality.,2024-10-17
P0097,U2150,1.0,Very disappointed with this.,2024-07-26
P0267,U2182,1.0,Would not buy again.,2023-08-31
P0236,U4694,5.0,Very satisfied with the quality.,2024-07-13
P1087,U2164,5.0,Absolutely love this product!,2023-09-29
P1159,U4333,4.0,Great value for money.,2024-09-21
P0794,U1265,5.0,Highly recommend it!,2024-03-04
P0218,U3573,3.0,Works as expected.,2024-07-26
P0230,U5388,1.0,Stopped working after a week.,2023-12-24
P1181,U2185,5.0,Very satisfied with the quality.,2023-12-19
P0690,U2026,4.0,Absolutely love this product!,2023-09-22
P0267,U1096,5.0,Very satisfied with the quality.,2023-09-07
P1195,U1998,5.0,Very satisfied with the quality.,2025-02-01
P0698,U1858,3.0,It's okay.,2025-05-11
P0060,U4453,5.0,Absolutely love this product!,2023-12-27
P0525,U5926,3.0,It's okay.,2024-08-25
P0839,U4691,2.0,Stopped working after a week.,2024-09-23
P1228,U4485,3.0,Average experience.,2024-01-19
P0345,U2037,5.0,Exceeded my expectations.,2025-04-17
P1199,U5531,5.0,Absolutely love this product!,2024-07-13
P0921,U4897,5.0,Very satisfied with the quality.,2023-08-24
P0501,U1117,1.0,Stopped working after a week.,2023-10-29
P0368,U3172,2.0,Poor quality and bad experience.,2024-11-28
P0010,U4522,3.0,"Not bad, not great.",2025-06-19
P1444,U3070,3.0,Works as expected.,2023-12-20
P0482,U3760,4.0,Very satisfied with the quality.,2024-10-13
P0688,U2888,5.0,Very satisfied with the quality.,2024-01-12
P1065,U4403,3.0,"Not bad, not great.",2024-03-09
P0623,U1906,2.0,Very disappointed with this.,2025-06-01
P1373,U1032,5.0,Exceeded my expectations.,2023-12-26
P0640,U2289,4.0,Great value for money.,2025-06-09
P1432,U1249,4.0,Very satisfied with the quality.,2025-05-30
P0560,U4429,5.0,Exceeded my expectations.,2025-01-28
P0676,U5098,3.0,"Not bad, not great.",2024-12-26
P0548,U2168,4.0,Absolutely love this product!,2023-09-30
P1446,U1865,3.0,"Not bad, not great.",2024-07-17
P0532,U1750,4.0,Absolutely love this product!,2025-06-05
P0329,U2044,2.0,Not worth the money.,2025-02-23
P0571,U2362,5.0,Very satisfied with the quality.,2023-09-27
P0222,U2912,4.0,Highly recommend it!,2024-10-20
P0977,U2040,4.0,Exceeded my expectations.,2024-01-17
P1406,U3916,2.0,Would not buy again.,2025-03-08
P0672,U5731,3.0,Decent for the price.,2025-06-24
P1455,U5501,4.0,Exceeded my expectations.,2024-12-31
P1431,U2209,4.0,Very satisfied with the quality.,2023-11-25
P1466,U3011,3.0,It's okay.,2024-12-18
P0108,U1476,2.0,Would not buy again.,2023-07-29
P1335,U1993,3.0,It's okay.,2024-05-13
P1021,U4695,5.0,Very satisfied with the quality.,2025-01-22
P0421,U3736,5.0,Very satisfied with the quality.,2023-08-27
P0032,U1236,4.0,Highly recommend it!,2023-07-29
P1035,U4868,1.0,Poor quality and bad experience.,2025-02-04
P0175,U3581,4.0,Exceeded my expectations.,2024-12-17
P0337,U2420,5.0,Exceeded my expectations.,2023-10-10
P1372,U5548,4.0,Highly recommend it!,2024-06-27
P0522,U1212,4.0,Highly recommend it!,2024-06-08
P1147,U3024,5.0,Very satisfied with the quality.,2025-02-19
P0145,U3605,4.0,Exceeded my expectations.,2025-03-16
P0285,U4026,1.0,Poor quality and bad experience.,2024-03-10
P0434,U4231,4.0,Great value for money.,2024-11-10
P0923,U3121,2.0,Very disappointed with this.,2024-11-22
P0675,U4208,4.0,Great value for money.,2024-12-11
P0166,U2903,2.0,Stopped working after a week.,2024-01-26
P1159,U4658,3.0,Works as expected.,2024-09-11
P0066,U2491,2.0,Poor quality and bad experience.,2024-11-10
P0607,U4143,2.0,Not worth the money.,2023-09-04
P0629,U1062,5.0,Great value for money.,2024-12-19
P1472,U5629,2.0,Stopped working after a week.,2024-10-17
P0871,U2800,1.0,Would not buy again.,2023-12-31
P1049,U5632,5.0,Very satisfied with the quality.,2025-05-05
P0285,U4615,1.0,Stopped working after a week.,2025-03-23
P1441,U3991,5.0,Absolutely love this product!,2023-12-24
P1260,U3475,5.0,Exceeded my expectations.,2024-04-25
P0659,U2670,4.0,Highly recommend it!,2024-04-23
P0549,U3789,4.0,Very satisfied with the quality.,2024-11-20
P1448,U5957,2.0,Very disappointed with this.,2025-06-14
P0975,U1194,3.0,Decent for the price.,2023-12-13
P1295,U5981,,Absolutely love this product!,2023-07-13
P0641,U3322,5.0,Highly recommend it!,2024-04-19
P1311,U3995,3.0,It's okay.,2023-09-01
P0583,U5489,3.0,Works as expected.,2024-04-21
P0929,U3627,2.0,Poor quality and bad experience.,2025-01-26
P1381,U1792,5.0,Very satisfied with the quality.,2024-11-30
P0583,U4420,4.0,Great value for money.,2025-05-18
P0660,U1434,1.0,Would not buy again.,2024-08-01
P1473,U4408,4.0,Exceeded my expectations.,2024-11-01
P1078,U2633,5.0,Great value for money.,2024-09-08
P0963,U5531,4.0,Great value for money.,2023-09-01
P0020,U1929,4.0,Exceeded my expectations.,2024-08-07
P1479,U1653,5.0,Very satisfied with the quality.,2024-06-17
P0373,NULL_USER,5.0,Great value for money.,2024-03-03
P0241,U4794,4.0,Very satisfied with the quality.,2024-02-01
P0131,U3806,4.0,Very satisfied with the quality.,2024-08-27
P0720,U4432,2.0,Poor quality and bad experience.,2023-12-15
P0046,U4898,5.0,Highly recommend it!,2024-02-12
P1046,U5423,3.0,Works as expected.,2024-05-25
P0950,U4888,2.0,Poor quality and bad experience.,2024-11-11
P0255,U4432,5.0,Great value for money.,2024-02-03
P1253,U3691,3.0,"Not bad, not great.",2024-05-18
P0593,U5030,2.0,Not worth the money.,2025-01-14
P0010,U5429,3.0,Average experience.,2023-09-02
P0282,U2543,3.0,It's okay.,2023-11-21
P0542,U3204,3.0,Works as expected.,2025-05-06
P0856,U4631,2.0,Stopped working after a week.,2024-07-09
P0787,U5951,3.0,Works as expected.,2025-01-12
P1305,U1800,5.0,Highly recommend it!,2025-01-12
P0771,U5358,4.0,Very satisfied with the quality.,2023-11-17
P0310,U1881,4.0,Exceeded my expectations.,2024-06-21
P0746,U5374,4.0,Exceeded my expectations.,2024-12-17
P1387,U4116,5.0,Great value for money.,2024-04-28
P0919,U3985,5.0,Exceeded my expectations.,2024-12-20
P0905,U4413,4.0,Exceeded my expectations.,2025-05-04
P0949,U5382,5.0,Great value for money.,2023-10-18
P0033,U5895,5.0,Highly recommend it!,2024-10-14
P0918,U4644,4.0,Great value for money.,2024-07-08
P0831,U3298,5.0,Absolutely love this product!,2025-05-03
P0913,U5901,1.0,Not worth the money.,2025-03-31
P0602,U3193,2.0,Not worth the money.,2023-07-27
P0594,U3824,5.0,Great value for money.,2024-04-23
P1349,U3334,4.0,Great value for money.,2024-05-31
P1275,U2186,3.0,It's okay.,2024-06-18
P1419,U1987,5.0,Absolutely love this product!,2024-06-03
P0649,NULL_USER,2.0,Would not buy again.,2024-11-14
P0966,U1938,5.0,Very satisfied with the quality.,2024-05-31
P0315,U4085,3.0,Decent for the price.,2024-02-08
P0857,U2566,1.0,Would not buy again.,2023-10-28
P1374,U5326,3.0,"Not bad, not great.",2024-05-17
P0498,U5615,4.0,Great value for money.,2025-01-10
P0531,U1899,3.0,"Not bad, not great.",2025-05-26
P1153,U2470,5.0,Very satisfied with the quality.,2023-08-02
P1109,U2154,4.0,Very satisfied with the quality.,2025-04-09
P0089,U2542,5.0,Very satisfied with the quality.,2023-08-01
P0333,U5666,3.0,"Not bad, not great.",2023-09-06
P0799,U5794,1.0,Poor quality and bad experience.,2024-02-19
P0890,U5806,5.0,Great value for money.,2025-04-19
P0743,U3056,5.0,Highly recommend it!,2023-11-27
P0621,U3171,5.0,Exceeded my expectations.,2023-09-22
P0346,U1026,5.0,Highly recommend it!,2024-09-26
P0967,U3321,5.0,Exceeded my expectations.,2024-08-30
P1384,U2593,5.0,Exceeded my expectations.,2024-08-22
P0252,U4245,4.0,Great value for money.,2025-04-27
P0086,U5086,4.0,Highly recommend it!,2024-03-25
P0144,U3632,5.0,Very satisfied with the quality.,2025-01-27
P0227,U4398,3.0,"Not bad, not great.",2025-04-20
P1347,U1268,4.0,Very satisfied with the quality.,2024-02-27
P0094,U5953,5.0,Highly recommend it!,2025-04-05
P1426,U5288,5.0,Absolutely love this product!,2024-08-28
P0416,U1710,,Highly recommend it!,2025-01-25
P1128,NULL_USER,5.0,Absolutely love this product!,2025-04-04
P1449,U1973,1.0,Very disappointed with this.,2024-04-15
P1120,U1471,4.0,Highly recommend it!,2024-09-08
P1392,U2452,1.0,Very disappointed with this.,2024-01-14
P0812,U2683,2.0,Very disappointed with this.,2023-08-01
P1406,U4882,1.0,Would not buy again.,
P0805,U4319,4.0,Very satisfied with the quality.,2023-11-01
P0022,U1535,1.0,Would not buy again.,2024-06-09
P1116,U4493,1.0,Very disappointed with this.,2025-03-07
P0593,U1135,5.0,Exceeded my expectations.,2025-06-19
P1307,U2450,2.0,Very disappointed with this.,2025-03-02
P0909,U5279,4.0,Exceeded my expectations.,2025-01-01
P0805,U3198,4.0,Absolutely love this product!,2025-01-18
P0456,U3203,3.0,Average experience.,2025-06-30
P0594,U1743,4.0,Highly recommend it!,2025-01-21
P0808,U5678,5.0,Highly recommend it!,2023-09-10
P0782,U1943,,Highly recommend it!,2024-09-19
P0685,U2305,5.0,Exceeded my expectations.,2024-09-29
P1399,U2614,2.0,Not worth the money.,2024-05-14
P1268,U5491,3.0,It's okay.,2024-08-29
P0985,U1564,5.0,Great value for money.,2024-12-07
P1018,U4729,3.0,Decent for the price.,2025-02-03
P0713,U4783,5.0,Very satisfied with the quality.,2024-08-09
P0363,U2706,2.0,Very disappointed with this.,2024-11-03
P1027,U5524,1.0,Would not buy again.,2025-04-21
P1442,U1478,4.0,Very satisfied with the quality.,2024-12-28
P1223,U2340,5.0,Highly recommend it!,2025-04-07
P0552,U5736,5.0,Absolutely love this product!,2024-10-08
P0709,U5571,5.0,Absolutely love this product!,2024-03-18
P0003,U2076,4.0,Great value for money.,2025-01-04
P1036,U3325,5.0,Highly recommend it!,2025-02-15
P0683,U2596,2.0,Stopped working after a week.,2024-05-07
P0195,U5006,,Highly recommend it!,2024-06-18
P0376,U5797,3.0,"Not bad, not great.",2023-08-06
P1417,U2548,5.0,Highly recommend it!,2025-05-19
P0375,U4320,5.0,Highly recommend it!,2024-03-10
P1258,U3333,4.0,Absolutely love this product!,2024-11-17
P0070,U2812,3.0,"Not bad, not great.",2025-04-16
P0823,U2526,4.0,Exceeded my expectations.,2025-07-05
P0917,U2858,2.0,Poor quality and bad experience.,2023-11-04
P0202,U3936,5.0,Exceeded my expectations.,2025-03-24
P0064,U5768,3.0,Decent for the price.,2024-09-13
P0953,U4494,3.0,,2024-04-24
P0110,U4827,5.0,Highly recommend it!,2023-11-27
P0929,U2435,4.0,Very satisfied with the quality.,2024-02-27
P0767,U3592,2.0,Would not buy again.,2023-12-31
P0571,U4993,3.0,"Not bad, not great.",2025-03-07
P1361,U2324,4.0,Highly recommend it!,2024-09-27
P0926,U4287,5.0,Very satisfied with the quality.,2023-12-23
P0588,U2346,4.0,Exceeded my expectations.,2023-07-16
P0349,U5628,5.0,Exceeded my expectations.,2023-07-17
P0193,U2833,3.0,"Not bad, not great.",2024-03-26
P1046,U2686,4.0,Highly recommend it!,2024-03-07
P1312,U4665,5.0,Exceeded my expectations.,2023-12-29
P0734,U4647,,Very disappointed with this.,2024-12-06
P1430,U2095,1.0,Not worth the money.,2025-04-16
P0962,U2073,5.0,Highly recommend it!,2023-11-26
P1242,U5895,3.0,Works as expected.,2023-09-30
P0550,U2674,4.0,Very satisfied with the quality.,2024-08-07
P0219,U2097,1.0,Poor quality and bad experience.,2023-08-07
P1383,U4129,4.0,Very satisfied with the quality.,2025-03-09
P0260,U3982,3.0,Decent for the price.,2023-11-21
P1380,U4569,5.0,Great value for money.,2023-08-17
P0041,U3196,4.0,Very satisfied with the quality.,2023-12-20
P1059,U3570,3.0,It's okay.,2024-04-26
P1235,U4600,4.0,Very satisfied with the quality.,2024-03-29
P0825,U5956,4.0,Very satisfied with the quality.,2024-05-31
P0384,U3410,3.0,"Not bad, not great.",2024-12-09
P0244,U2935,5.0,Exceeded my expectations.,2023-09-21
P1030,U5928,3.0,"Not bad, not great.",2023-07-30
P1277,U2845,3.0,"Not bad, not great.",2023-09-19
P0572,U4612,5.0,Exceeded my expectations.,2025-02-11
P1249,U5086,5.0,Exceeded my expectations.,2024-10-30
P0447,U3480,5.0,Exceeded my expectations.,2025-02-02
P0903,U4432,5.0,Highly recommend it!,2024-08-03
P0415,U5208,4.0,Absolutely love this product!,2023-07-28
P0457,U1646,4.0,Great value for money.,2023-11-20
P1428,U5653,1.0,Very disappointed with this.,2024-01-18
P0465,U1458,1.0,Poor quality and bad experience.,2024-02-01
P0240,U4281,5.0,Very satisfied with the quality.,2024-09-06
P1339,U2731,5.0,Exceeded my expectations.,2025-04-27
P1125,U5779,1.0,Would not buy again.,2025-01-03
P0273,U1004,3.0,Works as expected.,2024-06-08
P0814,U4655,3.0,Works as expected.,2025-03-25
P0645,U1037,5.0,Highly recommend it!,2024-06-23
P1118,U3833,4.0,Highly recommend it!,2025-02-20
P0268,U5356,1.0,Poor quality and bad experience.,2024-08-31
P0988,U3303,2.0,Would not buy again.,2025-01-27
P0533,U3260,3.0,Works as expected.,2025-04-09
P0023,U3362,1.0,Not worth the money.,2023-07-09
P0859,NULL_USER,5.0,Exceeded my expectations.,2025-03-28
P0609,U3037,5.0,Highly recommend it!,2024-02-14
P1492,U1343,3.0,"Not bad, not great.",2024-12-27
P0286,U5873,5.0,Absolutely love this product!,2024-11-23
P1191,U3017,4.0,Highly recommend it!,2024-07-25
P0736,U3875,5.0,Very satisfied with the quality.,2025-05-16
P1444,U4469,4.0,Exceeded my expectations.,2024-09-27
P1390,U1658,1.0,Very disappointed with this.,2025-05-12
P0645,U2822,5.0,Very satisfied with the quality.,2024-02-20
P0503,U2948,4.0,Great value for money.,2024-12-15
P1145,U5116,4.0,Exceeded my expectations.,2025-04-29
P0194,U3507,4.0,Great value for money.,2024-04-15
P1449,U4245,5.0,Absolutely love this product!,2024-12-10
P0431,U3592,4.0,Highly recommend it!,2024-05-15
P1343,U4540,2.0,Not worth the money.,2024-05-14
P1499,U3978,2.0,Not worth the money.,2024-04-15
P0342,U2060,5.0,Great value for money.,2025-05-26
P0980,U2439,3.0,"Not bad, not great.",2025-05-08
P0228,U2155,3.0,Decent for the price.,2024-01-29
P1473,U2039,2.0,Poor quality and bad experience.,2024-10-11
P0820,U1905,3.0,It's okay.,2025-03-14
P1288,U1644,2.0,Stopped working after a week.,2023-09-17
P0502,U4776,1.0,Would not buy again.,2024-08-15
P0884,U4337,4.0,Highly recommend it!,2023-09-02
P0846,U4415,3.0,It's okay.,2025-01-17
P0892,U5409,1.0,Stopped working after a week.,2024-08-10
P0868,U1207,1.0,Poor quality and bad experience.,2024-09-15
P0200,U1302,5.0,Exceeded my expectations.,2023-11-26
P1467,U1483,5.0,Very satisfied with the quality.,2025-07-06
P0204,U2437,2.0,Poor quality and bad experience.,2024-01-25
P0858,U2786,5.0,Exceeded my expectations.,2024-01-17
P0489,U5349,5.0,Great value for money.,2024-02-09
P1274,U5172,5.0,Great value for money.,2024-05-11
P0678,U5576,4.0,Absolutely love this product!,2024-11-07
P1285,U3150,5.0,Exceeded my expectations.,2023-12-31
P0673,U2622,4.0,Absolutely love this product!,2024-12-12
P0294,U2911,2.0,Not worth the money.,2024-03-15
P0859,U5119,1.0,Very disappointed with this.,2023-07-15
P0478,U4729,4.0,Great value for money.,2024-10-08
P0414,U2220,3.0,Works as expected.,2023-09-29
P0137,U1723,5.0,Very satisfied with the quality.,2024-05-25
P0065,U1224,3.0,Decent for the price.,2023-11-28
P0610,U2472,1.0,Would not buy again.,2024-10-06
P0443,U2209,4.0,Exceeded my expectations.,2023-10-21
P0694,U1312,3.0,Works as expected.,2024-07-04
P0533,U4423,5.0,Very satisfied with the quality.,2025-05-17
P0712,U5998,4.0,Exceeded my expectations.,2024-07-24
MISSING_SKU,U3614,5.0,Absolutely love this product!,2024-11-09
P1318,U2799,2.0,Stopped working after a week.,2023-10-16
P0090,U3947,5.0,Absolutely love this product!,2024-05-04
P0691,U2928,3.0,"Not bad, not great.",2024-12-21
P1359,U1206,1.0,Not worth the money.,2024-05-25
P1222,U3048,1.0,Very disappointed with this.,2023-11-16
P1339,U5373,2.0,Would not buy again.,2023-08-30
P1050,U3983,5.0,Absolutely love this product!,2024-12-31
P1243,U2002,4.0,Very satisfied with the quality.,2024-09-21
P0478,U3146,4.0,Great value for money.,2024-05-16
P0510,U1311,5.0,Absolutely love this product!,2023-12-06
P1373,U1756,5.0,Exceeded my expectations.,2025-06-18
P1104,U4914,,Highly recommend it!,2024-11-27
P0711,U1900,3.0,Works as expected.,2024-02-22
P1356,U3014,5.0,Absolutely love this product!,2023-08-22
P1186,U4363,5.0,Absolutely love this product!,2023-10-12
P1092,U4658,2.0,Stopped working after a week.,2024-11-25
P0713,U2567,1.0,Stopped working after a week.,2024-04-21
P0430,U2198,2.0,Stopped working after a week.,2024-11-04
P1228,U4301,4.0,Exceeded my expectations.,2024-06-28
P0897,U4730,5.0,Exceeded my expectations.,2023-11-25
P0875,U3238,3.0,Works as expected.,2025-05-19
P0912,U3831,4.0,Absolutely love this product!,2024-07-29
P0651,U1970,5.0,Exceeded my expectations.,2024-07-23
P0461,U4110,4.0,Exceeded my expectations.,2024-11-16
P0920,U2751,5.0,Highly recommend it!,2024-06-20
P0752,U4524,4.0,Absolutely love this product!,2024-01-20
P0861,U5339,4.0,Highly recommend it!,2023-09-06
P0377,U1956,2.0,Poor quality and bad experience.,2024-05-08
P0128,U2667,4.0,Exceeded my expectations.,2024-02-22
P0308,U2017,3.0,"Not bad, not great.",2025-01-14
P1351,U1751,4.0,Absolutely love this product!,2025-03-20
P1171,U2151,3.0,Decent for the price.,2024-02-26
P0066,U2638,4.0,Very satisfied with the quality.,2025-06-09
P0799,U3817,5.0,Absolutely love this product!,2024-08-14
P0226,U2259,5.0,Great value for money.,2025-06-04
P0922,U5143,5.0,Highly recommend it!,2023-09-05
P0823,U4393,2.0,Very disappointed with this.,2024-11-19
P0885,U3445,5.0,Highly recommend it!,2025-04-25
P0530,U5132,3.0,Decent for the price.,2025-06-14
P0738,U1930,1.0,Would not buy again.,2024-09-02
P0086,U5603,5.0,Absolutely love this product!,2023-07-24
P0166,U2038,4.0,Absolutely love this product!,2023-12-03
P0647,U1205,3.0,Average experience.,2024-02-09
P1017,U5868,4.0,Absolutely love this product!,2025-01-01
P0347,U1749,4.0,Great value for money.,2025-07-07
P0639,U3901,2.0,Would not buy again.,2024-02-15
P1214,U2433,4.0,Highly recommend it!,2025-04-29
P1409,U3676,4.0,Highly recommend it!,2023-07-23
P0724,U2384,5.0,Absolutely love this product!,2024-07-03
P0542,U1980,4.0,Exceeded my expectations.,2023-07-13
P0584,U3271,4.0,Highly recommend it!,2025-02-05
P1085,U3875,4.0,Exceeded my expectations.,2024-02-01
P0223,U2123,2.0,Would not buy again.,2024-09-05
P0157,U5681,5.0,Absolutely love this product!,2023-12-23
P0655,U3914,5.0,Great value for money.,2023-10-28
P0322,U4329,4.0,Exceeded my expectations.,2025-01-31
P0750,U4129,4.0,Exceeded my expectations.,2024-07-11
P0157,U3362,5.0,Great value for money.,2023-12-09
P0144,U2753,4.0,Very satisfied with the quality.,2023-07-24
P0135,U5164,3.0,It's okay.,2024-02-02
P0321,U3773,3.0,Average experience.,2025-05-30
P0374,U5666,5.0,Great value for money.,2024-03-19
P1199,U4565,3.0,"Not bad, not great.",2025-03-08
P0103,U4975,4.0,Very satisfied with the quality.,2024-06-01
P0001,U4511,4.0,Very satisfied with the quality.,2023-11-19
P0084,U1181,4.0,Highly recommend it!,2025-02-16
P0119,U4538,3.0,It's okay.,2025-04-11
P0368,U4279,3.0,Decent for the price.,2024-05-02
P1047,U3071,5.0,Great value for money.,2025-03-20
P0371,U2706,4.0,Highly recommend it!,2024-04-13
P0764,U2479,4.0,Great value for money.,2025-03-26
P0788,U3704,4.0,Highly recommend it!,2024-04-11
