order_id,order_date,user_id,sku_id,quantity,price_per_unit,discount_applied,order_channel,payment_method
O029004,2024-07-12,U4356,P0659,1,1332.62,0.0,Web,Wallet
O029005,2024-06-19,U2479,P1079,2,1592.25,0.0,App,COD
O029006,2024-06-08,U5027,P0654,1,1388.55,30.0,Web,UPI
O029007,2023-09-21,U2355,P0510,2,1412.78,0.0,Web,Wallet
O029008,2024-08-11,U4441,P0776,2,1357.68,30.0,Web,UPI
O029009,2025-04-21,U1436,P0128,3,2176.88,10.0,Mobile,Card
O029010,2023-08-15,U2010,P0565,1,773.83,5.0,Mobile,Wallet
O029011,2024-02-06,U2772,P0779,1,1876.11,0.0,Mobile,Card
O029012,2024-06-11,U3298,P0067,2,1721.27,10.0,Mobile,Wallet
O029013,2024-09-30,U5364,P0032,1,1031.75,30.0,Mobile,UPI
O029014,2024-07-11,U4127,P1143,1,1043.87,25.0,App,UPI
O029015,2024-11-28,U4612,P0006,1,1648.61,25.0,Web,Wallet
O029016,2024-08-04,U3020,P0800,3,1348.43,40.0,App,COD
O029017,2024-09-25,U3407,P0766,3,1405.38,5.0,Mobile,UPI
O029018,2024-06-28,U5002,P1186,2,834.52,10.0,Mobile,Wallet
O029019,2023-11-12,U1679,P0939,2,1891.47,15.0,App,Card
O029020,2024-01-08,U4246,P0102,1,447.29,10.0,Mobile,COD
O029021,2025-03-06,U5485,P0085,2,985.17,30.0,Mobile,UPI
O029022,2024-10-14,U1298,P0681,1,1848.42,10.0,Web,COD
O029023,2024-12-29,U2971,P0996,4,1250.05,40.0,App,COD
O029024,2024-06-11,U5493,P0915,4,1134.11,25.0,Mobile,COD
O029025,2024-01-19,U2718,P0402,2,339.08,25.0,Web,Wallet
O029026,2023-10-05,U4262,P1075,2,815.59,30.0,App,UPI
O029027,2024-01-30,U1558,P0244,1,319.88,20.0,Web,Wallet
O029028,2024-08-30,U3198,P1270,3,712.02,25.0,Mobile,Card
O029029,2024-07-21,U2058,P0883,5,1713.33,10.0,Mobile,UPI
O029030,2024-05-17,U1888,P1124,1,1199.45,10.0,Web,UPI
O029031,2024-06-04,U4097,P1384,3,1516.97,0.0,Web,Card
O029032,2023-12-21,U1193,P0734,3,1506.85,0.0,Mobile,Wallet
O029033,2024-02-07,U1346,P0011,1,1085.45,5.0,Web,COD
O029034,2023-12-09,U4278,P0365,2,1005.65,15.0,Mobile,Wallet
O029035,2024-05-11,U1255,P1447,1,1688.39,20.0,Web,UPI
O029036,2025-06-13,U2518,P0846,1,551.91,5.0,Mobile,UPI
O029037,2025-04-08,U5787,P0386,1,1400.09,20.0,Web,Card
O029038,2024-12-07,U4693,P0429,2,594.15,15.0,App,Wallet
O029039,2023-11-01,U4746,P0764,1,1785.29,10.0,Mobile,Wallet
O029040,2025-05-04,U4388,P0820,1,1954.65,20.0,App,Wallet
O029041,2024-03-13,U2615,P1361,2,836.94,0.0,Web,UPI
O029042,2025-04-16,U4589,P1013,1,247.67,20.0,Mobile,COD
O029043,2024-08-19,U4540,P1065,1,1549.81,5.0,Mobile,COD
O029044,2025-02-16,U1888,P0723,2,,0.0,Mobile,Wallet
O029045,2024-08-20,U4652,P1204,5,,5.0,App,Card
O029046,2024-09-23,U1345,P1408,1,1777.56,10.0,App,COD
O029047,2023-10-02,U4088,P0616,4,531.34,20.0,App,UPI
O029048,2024-01-09,U2643,P0534,3,869.8,15.0,Web,COD
O029049,2024-04-03,U4005,P1213,1,922.95,30.0,App,UPI
O029050,2023-08-03,U2470,P1408,3,579.59,40.0,Web,Card
O029051,2023-11-05,U5265,P0821,1,585.65,15.0,App,UPI
O029052,2024-03-03,U2721,P0418,3,1286.49,20.0,Mobile,Wallet
O029053,2023-10-20,U3996,P0978,2,1101.46,10.0,Web,UPI
O029054,2024-12-19,U5752,P1144,1,448.07,10.0,App,Wallet
O029055,2025-06-02,U1331,P1437,1,911.05,30.0,App,Card
O029056,2024-01-27,U3100,P0072,2,810.21,0.0,Web,COD
O029057,2024-06-27,U3123,P1145,2,1876.71,15.0,Web,Wallet
O029058,2025-02-21,U2567,P1227,3,512.49,25.0,Web,COD
O029059,2023-12-19,U5988,P0674,2,1429.36,25.0,Mobile,COD
O029060,2025-06-12,U3217,P0602,2,393.43,40.0,Web,COD
O029061,2025-05-06,U5601,P1467,1,731.13,5.0,App,Card
O029062,2023-09-04,U5816,P0821,3,2178.05,10.0,Mobile,Wallet
O029063,2024-02-28,U2450,P0378,1,1149.59,40.0,Web,Card
O029064,2023-09-29,U4383,P1496,1,427.2,40.0,App,Card
O029065,2023-10-08,U1197,P1326,3,1933.3,0.0,Web,UPI
O029066,2025-04-22,U3586,P0846,2,2093.74,0.0,App,Wallet
O029067,2024-03-04,U5920,P0715,3,1652.44,20.0,Web,COD
O029068,2025-02-25,U4874,P1457,1,1697.17,10.0,Web,UPI
O029069,2024-12-09,U2813,P0444,3,1868.0,0.0,Mobile,COD
O029070,2024-02-29,U2332,P0635,3,1148.8,40.0,App,Wallet
O029071,2025-01-21,U4691,P1072,1,921.01,0.0,Mobile,Card
O029072,2024-06-24,U2116,P0640,2,1937.79,20.0,Web,Card
O029073,2025-04-10,U4320,P0695,4,1329.6,15.0,Mobile,COD
O029074,2025-01-12,U3329,P0026,1,532.15,30.0,Web,UPI
O029075,2024-02-24,U5596,P0373,1,1193.17,25.0,Web,Card
O029076,2024-11-13,U3774,P1475,4,548.63,40.0,Web,COD
O029077,2024-03-22,U2553,P1322,1,643.4,10.0,Mobile,Wallet
O029078,2025-05-01,U2070,P1208,1,785.91,40.0,Web,COD
O029079,2025-05-03,U1852,P1230,2,1108.86,30.0,App,UPI
O029080,2024-05-30,U4407,P0671,1,1538.1,5.0,App,Wallet
O029081,2025-05-30,U5173,P0029,1,842.63,40.0,App,Wallet
O029082,2024-01-23,U3986,P0862,1,1455.97,5.0,App,COD
O029083,2024-11-20,U3700,P0888,1,1736.69,5.0,App,UPI
O029084,2025-06-30,U4145,P1263,2,1344.29,25.0,App,Wallet
O029085,2023-11-21,U2539,P0639,3,932.91,5.0,App,Wallet
O029086,2025-05-26,U5919,P1320,1,1377.28,,App,Wallet
O029087,2024-01-20,U2192,P0330,3,683.4,5.0,Mobile,UPI
O029088,2024-09-30,U2981,P1389,2,348.09,25.0,Mobile,Wallet
O029089,2023-09-04,U1429,P1114,4,1006.97,40.0,App,Card
O029090,2023-11-04,U4729,P0199,1,557.75,30.0,Mobile,UPI
O029091,2023-11-25,U2888,P0606,3,1489.57,40.0,App,Card
O029092,2024-07-26,U2405,P0674,4,1190.2,25.0,Web,Card
O029093,2024-12-28,U2799,P0919,1,1232.62,40.0,Mobile,UPI
O029094,2023-10-25,U1302,P1258,1,1621.5,15.0,Web,Card
O029095,2024-09-08,U5037,P0844,1,1445.22,20.0,Mobile,UPI
O029096,2024-09-14,U4555,P1487,2,,0.0,Mobile,Card
O029097,2025-06-25,U3132,P0483,2,558.02,0.0,Mobile,Card
O029098,2025-01-16,U1060,P0798,2,1457.5,25.0,Web,Card
O029099,2025-05-17,U5870,P0874,1,307.14,30.0,App,Wallet
O029100,2024-04-21,U2274,P1294,5,2277.17,5.0,Web,Card
O029101,2025-06-09,U1803,P0741,5,1978.5,5.0,App,COD
O029102,2024-11-16,U4984,P0880,2,900.02,,Mobile,UPI
O029103,2024-10-05,U1849,P0923,3,823.08,0.0,Mobile,Wallet
O029104,2025-03-21,U3182,P1489,3,317.48,25.0,Mobile,COD
O029105,2024-11-07,U4381,P0453,1,496.33,30.0,App,Wallet
O029106,2023-09-07,U4121,P0113,1,206.08,40.0,Web,Wallet
O029107,2024-03-09,U1301,P1040,2,696.59,10.0,App,Card
O029108,2024-10-09,U3206,UNKNOWN,-5,1733.59,0.0,Web,UPI
O029109,2024-06-08,U3262,P1263,3,1640.74,25.0,Web,UPI
O029110,2024-05-08,U4276,P0449,6,414.77,15.0,Mobile,Card
O029111,2025-05-20,U5202,P0446,2,412.93,40.0,App,COD
O029112,2025-07-03,U1134,P0470,1,428.16,40.0,App,Card
O029113,2024-11-01,U5880,P0867,3,1603.49,10.0,Web,UPI
O029114,2024-06-23,U5391,P0468,3,1419.81,40.0,Mobile,UPI
O029115,2024-05-04,U5548,P0700,3,917.36,0.0,Web,COD
O029116,2025-01-03,U1506,P0820,2,1203.29,5.0,Mobile,Wallet
O029117,2024-06-09,U1488,P0796,5,1795.92,25.0,Mobile,Wallet
O029118,2024-04-24,U1394,P0180,2,,10.0,App,COD
O029119,2024-07-15,U2796,P0372,2,1469.0,,Mobile,Wallet
O029120,2024-10-18,U2709,P0320,1,1749.67,15.0,App,UPI
O029121,2025-06-26,U2157,P1339,1,1521.1,5.0,App,COD
O029122,2024-04-30,U1385,P0336,1,1535.1,10.0,App,Wallet
O029123,2024-04-30,U1066,P1125,-1,397.85,10.0,Mobile,COD
O029124,2023-07-24,U2133,P1367,2,1349.69,30.0,App,Wallet
O029125,2025-02-16,U4787,P1405,3,1491.3,20.0,App,UPI
O029126,2024-07-27,U3681,P0051,1,376.05,30.0,Mobile,Card
O029127,2024-05-15,U2592,P1291,2,1210.15,30.0,Web,COD
O029128,2025-03-31,U1183,P1164,2,2110.12,0.0,Mobile,Wallet
O029129,2023-12-08,U5238,P1358,1,1100.32,10.0,Web,Wallet
O029130,2025-01-09,U3407,P0538,1,1060.88,15.0,App,COD
O029131,2023-11-20,U5715,P0544,2,1465.52,40.0,Web,COD
O029132,2024-07-28,U3965,P0010,1,846.87,0.0,Mobile,Wallet
O029133,2024-04-28,U1921,P0331,4,476.94,15.0,App,Wallet
O029134,2024-10-21,U1595,P1254,2,903.01,15.0,Web,UPI
O029135,2024-09-15,U5535,P0043,1,774.16,0.0,Mobile,COD
O029136,2025-01-23,U4523,P1380,2,1563.56,0.0,App,Card
O029137,2025-02-11,U1655,P0570,5,565.42,20.0,Web,UPI
O029138,2023-09-23,U4333,P0858,1,894.85,40.0,Mobile,Card
O029139,2024-02-06,U5257,P0071,3,520.79,10.0,Mobile,Wallet
O029140,2023-08-01,U5466,P0798,2,2012.48,0.0,App,UPI
O029141,2024-02-01,U4551,P0960,1,924.39,15.0,App,Wallet
O029142,2023-12-01,U2880,P0011,5,862.42,5.0,Mobile,COD
O029143,2024-12-21,U1147,P0972,2,2043.52,0.0,App,UPI
O029144,2024-11-25,U1373,P1398,1,1624.27,10.0,Web,Card
O029145,2023-11-12,U4930,P0153,1,716.97,0.0,Web,UPI
O029146,2025-05-05,U1806,P1147,2,1887.34,20.0,App,Card
O029147,2024-07-01,U4038,P1342,3,1210.76,0.0,Web,COD
O029148,2024-08-31,U4710,P0998,1,2470.26,0.0,Web,COD
O029149,2024-09-27,U4146,P0800,2,1643.86,0.0,App,COD
O029150,2024-10-08,U5135,P0675,2,1250.57,10.0,App,COD
O029151,2024-04-11,U1746,P0781,1,638.18,10.0,Mobile,COD
O029152,2024-02-09,U2503,P0763,4,2337.73,0.0,Mobile,Wallet
O029153,2024-11-22,U1352,P0340,1,1449.73,20.0,Mobile,COD
O029154,2023-12-16,U1842,P0765,2,1211.63,20.0,Web,Wallet
O029155,2024-11-06,U4547,P0326,1,228.56,25.0,Web,Wallet
O029156,2025-03-02,U5475,P0742,2,1707.36,20.0,App,COD
O029157,2025-03-09,U5056,P0611,1,1340.4,20.0,Web,Wallet
O029158,2024-11-08,U5422,P0209,1,668.48,30.0,App,Card
O029159,2025-06-08,U2479,P0138,1,663.32,10.0,App,COD
O029160,2025-03-20,U4727,P1261,1,941.65,10.0,Mobile,Wallet
O029161,2025-06-14,U5918,P0569,-1,536.42,30.0,Mobile,COD
O029162,2024-10-15,U4332,P1099,3,1493.73,40.0,Web,UPI
O029163,2023-09-11,U4239,P1241,1,358.46,30.0,Web,Card
O029164,2024-09-16,U3746,P1107,1,475.34,10.0,App,UPI
O029165,2023-09-19,U4017,P0550,2,1093.26,40.0,App,Card
O029166,2023-07-14,U2697,P0615,2,2220.73,5.0,App,UPI
O029167,2024-10-25,U2917,P1366,2,1188.07,40.0,Web,Card
O029168,2025-03-25,U5448,P1332,1,920.37,30.0,Web,COD
O029169,2024-02-14,U3182,P0921,1,714.46,20.0,App,COD
O029170,2023-10-22,U3400,P0361,1,776.28,5.0,App,UPI
O029171,2024-07-06,U2283,P1192,2,1746.5,30.0,App,Card
O029172,2023-12-11,U3949,P1475,6,732.71,40.0,App,COD
O029173,2024-08-20,U1899,P0592,2,866.75,10.0,Web,Card
O029174,2024-01-12,U1435,P0749,1,708.69,40.0,Mobile,COD
O029175,2025-03-21,U3596,P1127,1,761.89,25.0,Mobile,COD
O029176,2025-04-22,U5114,P1111,3,1161.38,40.0,Web,COD
O029177,2024-12-30,U5926,P1233,1,1909.37,10.0,App,COD
O029178,2023-10-26,U5596,P1458,2,608.46,,App,Card
O029179,2025-06-26,U5639,P0534,1,876.34,0.0,Mobile,UPI
O029180,2025-04-12,U4829,P0149,1,396.55,0.0,App,COD
O029181,2024-05-05,U2082,P0460,1,1106.62,25.0,Mobile,Wallet
O029182,2023-10-22,U5559,P1085,1,1831.75,5.0,App,COD
O029183,2024-03-20,U5686,P0421,4,198.97,40.0,App,COD
O029184,2025-06-07,U2673,P0765,1,1686.67,5.0,App,UPI
O029185,2025-01-26,U1868,P0103,1,910.3,20.0,Mobile,COD
O029186,2023-12-07,U4035,P0827,-1,1702.96,25.0,Web,UPI
O029187,2023-10-29,U3837,P0133,1,1313.78,25.0,Mobile,Card
O029188,2023-09-15,U2256,P0985,5,1893.32,0.0,App,Wallet
O029189,2024-03-23,U2752,P0421,2,559.07,5.0,Mobile,Wallet
O029190,2024-07-22,U5551,P0729,4,1370.09,15.0,Web,Card
O029191,2023-11-06,U4229,P1039,1,307.31,20.0,Web,UPI
O029192,2025-04-15,U3136,P1139,2,281.58,20.0,Mobile,Wallet
O029193,2025-02-10,U3581,P1317,1,,20.0,Web,Card
O029194,2023-07-29,U3030,P0940,5,953.07,25.0,Mobile,Card
O029195,2024-05-17,U3684,P0649,2,1175.3,30.0,Mobile,UPI
O029196,2024-12-01,U2986,P1238,1,1652.1,0.0,Web,UPI
O029197,2023-09-06,U5785,P0798,1,1157.14,20.0,Mobile,UPI
O029198,2024-05-29,U1857,P0681,1,,0.0,App,Card
O029199,2025-05-17,U3680,P0569,1,1507.57,30.0,App,UPI
O029200,2024-06-28,U2696,P0500,2,1439.2,25.0,Mobile,Card
O029201,2025-04-09,U1791,P1487,1,1219.18,20.0,Mobile,Wallet
O029202,2024-10-16,U1680,P0085,1,922.99,40.0,App,Card
O029203,2023-12-04,U5410,P1418,1,1262.76,0.0,Web,UPI
O029204,2024-06-27,U1329,P1003,1,970.02,15.0,Mobile,COD
O029205,2025-03-28,U5239,P1127,1,753.58,15.0,Mobile,UPI
O029206,2024-10-11,U1011,P1276,2,551.07,20.0,Mobile,Wallet
O029207,2024-03-30,U2139,P1276,2,285.98,25.0,Mobile,Wallet
O029208,2025-05-07,U3793,P0473,1,1439.42,30.0,Mobile,Wallet
O029209,2023-10-16,U2009,P1466,1,957.44,0.0,Mobile,UPI
O029210,2024-02-15,U3317,P1289,1,,10.0,App,Wallet
O029211,2024-02-25,U4544,P1100,2,1644.98,20.0,Mobile,UPI
O029212,2024-02-08,U3703,P1348,1,1336.79,25.0,Mobile,Wallet
O029213,2024-11-08,U1952,P0019,2,962.85,5.0,App,UPI
O029214,2025-05-24,U2008,P1224,3,595.49,10.0,App,Wallet
O029215,2023-09-28,U2250,P1090,2,2207.36,10.0,Web,Wallet
O029216,2024-01-23,U5250,P0110,2,537.92,5.0,Mobile,UPI
O029217,2023-11-12,U4986,P0659,2,823.84,5.0,Mobile,UPI
O029218,2024-10-23,U3416,P0999,1,1026.28,40.0,Mobile,UPI
O029219,2024-08-17,U5956,P0436,1,1515.34,10.0,App,Card
O029220,2024-02-18,U1695,P0690,2,384.12,10.0,Web,COD
O029221,2024-11-26,U1224,P0859,1,1223.1,20.0,Mobile,COD
O029222,2024-10-05,U1832,P0609,1,697.38,25.0,App,UPI
O029223,2024-11-15,U1214,P1174,4,1450.96,25.0,Web,Wallet
O029224,2023-07-21,U2704,P1371,2,1282.05,20.0,Web,Wallet
O029225,2023-10-23,U5489,P0776,1,1596.47,0.0,Web,Card
O029226,2025-06-12,U2028,P1221,-5,1296.1,30.0,Mobile,Wallet
O029227,2023-09-03,U3166,P0476,5,382.84,40.0,Mobile,UPI
O029228,2024-06-30,U4591,P0818,1,,15.0,App,Wallet
O029229,2023-08-04,U1664,P0698,5,2183.94,5.0,Web,Wallet
O029230,2024-12-03,U1923,P0888,2,391.38,30.0,Mobile,Card
O029231,2024-01-04,U5455,P0896,1,544.63,30.0,App,Wallet
O029232,2023-09-02,U5003,P1449,1,1065.17,15.0,Web,Card
O029233,2024-09-17,U2554,P1045,2,326.89,30.0,App,Card
O029234,2023-09-24,U4924,P0651,4,266.51,30.0,Mobile,Wallet
O029235,2024-10-12,U5336,P0645,4,798.89,25.0,Mobile,COD
O029236,2024-03-17,U2112,P1030,4,849.34,30.0,Mobile,Wallet
O029237,2023-10-15,U2815,P0767,1,1142.75,20.0,App,UPI
O029238,2024-07-06,U3403,P0104,2,1709.7,20.0,App,Wallet
O029239,2023-08-30,U3899,P0806,2,,25.0,Mobile,UPI
O029240,2023-07-19,U1162,P0375,3,1076.31,10.0,Web,Card
O029241,2023-12-04,U4323,P0281,2,660.74,0.0,Mobile,COD
O029242,2024-12-10,U4643,P0035,2,790.43,10.0,App,Card
O029243,2024-10-13,U5185,P0657,1,1031.56,0.0,Web,Wallet
O029244,2024-04-14,U3665,P0663,3,2016.85,5.0,Web,COD
O029245,2023-10-27,U2180,P1490,4,1530.82,0.0,Mobile,Wallet
O029246,2024-05-26,U4195,P1399,1,345.49,,Web,Wallet
O029247,2025-05-05,U2902,P1357,2,462.47,30.0,App,Card
O029248,2023-09-20,U3678,P1208,1,2251.49,0.0,Web,UPI
O029249,2025-05-08,U4472,P0727,3,1385.14,10.0,Mobile,COD
O029250,2023-11-11,U5393,P1301,1,1849.11,15.0,App,Card
O029251,2024-01-16,U5976,P1313,3,,40.0,Web,Card
O029252,2025-02-04,U3536,P0575,1,295.85,30.0,App,UPI
O029253,2025-06-06,U3206,P0888,2,338.25,10.0,App,Wallet
O029254,2024-08-14,U3383,P0609,2,2122.57,10.0,Mobile,COD
O029255,2024-05-21,U5375,P0750,2,1309.42,25.0,App,Card
O029256,2025-02-06,U5111,P1321,1,458.87,30.0,Mobile,UPI
O029257,2024-11-21,U5615,P1491,1,1095.26,40.0,Mobile,UPI
O029258,2024-12-13,U3747,P1013,4,1376.82,10.0,Web,Card
O029259,2024-04-17,U5779,P1311,-1,1610.95,15.0,App,Card
O029260,2025-06-18,U3837,P1325,1,,25.0,App,UPI
O029261,2023-09-02,U5371,P1010,1,574.4,15.0,Mobile,Card
O029262,2025-03-10,U4341,P0551,1,1232.3,20.0,Mobile,UPI
O029263,2024-10-05,U1824,P0918,1,2095.82,5.0,Web,Card
O029264,2025-05-15,U1856,P1268,6,914.85,40.0,Web,Wallet
O029265,2025-05-28,U4721,P1453,2,711.18,30.0,Mobile,Wallet
O029266,2024-06-20,U2299,P0227,1,219.67,40.0,App,Card
O029267,2023-12-13,U3314,P0477,-2,752.95,40.0,Mobile,Card
O029268,2024-11-04,U4661,P0298,1,1299.26,20.0,App,UPI
O029269,2025-05-11,U1859,P1086,2,1779.68,5.0,Web,COD
O029270,2023-11-01,U2555,P1077,1,680.38,15.0,Web,UPI
O029271,2023-07-12,U3253,P1471,3,1772.93,25.0,Mobile,COD
O029272,2023-07-26,U1037,P1293,2,1315.23,30.0,App,COD
O029273,2024-11-01,U5292,P0992,1,916.73,30.0,Web,Wallet
O029274,2023-12-31,U3282,P0578,2,569.03,25.0,Web,UPI
O029275,2025-05-19,U1764,P0433,1,1758.4,15.0,Mobile,COD
O029276,2025-05-27,U3776,P0685,1,562.1,15.0,App,COD
O029277,2024-02-21,U3125,P1327,1,562.95,25.0,Web,UPI
O029278,2023-11-05,U5316,P1282,1,1322.15,10.0,Web,COD
O029279,2024-11-14,U1706,P1286,1,,40.0,Mobile,Wallet
O029280,2023-08-20,U1654,P1015,2,634.62,0.0,Web,Card
O029281,2025-01-31,U4481,P1260,1,712.0,25.0,App,UPI
O029282,2023-07-10,U3872,P0765,2,1227.02,30.0,Web,Card
O029283,2024-12-26,U4407,P1310,2,316.96,40.0,App,COD
O029284,2024-03-30,U5106,P0250,2,940.99,15.0,App,COD
O029285,2024-10-26,U4994,P0545,4,,10.0,Web,COD
O029286,2023-09-02,U4273,P1150,4,,15.0,Web,Wallet
O029287,2024-01-22,U3352,P0332,1,295.13,40.0,Mobile,UPI
O029288,2024-04-20,U3517,P1277,-1,894.41,10.0,Web,Wallet
O029289,2024-03-27,U3519,P1003,3,964.79,5.0,App,Card
O029290,2024-10-21,U5916,P1129,5,1121.6,30.0,Web,Card
O029291,2023-07-24,U3942,P1104,1,2264.81,5.0,App,Card
O029292,2025-01-24,U4136,P1200,1,1923.71,10.0,Mobile,UPI
O029293,2025-06-27,U4666,P0013,1,743.13,10.0,Mobile,Wallet
O029294,2023-12-10,U1370,P1253,1,2103.37,10.0,Web,Card
O029295,2025-04-25,U3611,P0114,1,2206.1,5.0,Web,Card
O029296,2024-04-22,U2311,P0998,2,285.93,25.0,Mobile,Wallet
O029297,2024-06-15,U4161,P0247,2,571.3,0.0,Web,Wallet
O029298,2024-01-30,U4760,P0791,2,1633.85,20.0,Web,COD
O029299,2023-08-09,U1899,P0056,2,2174.63,0.0,Web,Card
O029300,2023-09-20,U4269,P0720,2,1840.24,5.0,Web,COD
O029301,2025-02-23,U5480,P0529,1,1710.19,30.0,Mobile,COD
O029302,2025-02-21,U2334,P1376,5,220.73,40.0,Mobile,UPI
O029303,2024-11-30,U4946,P0135,3,684.44,40.0,Web,Card
O029304,2024-02-25,U1175,P1032,2,1720.59,10.0,Web,UPI
O029305,2024-02-09,U3951,P1285,2,583.28,20.0,Mobile,Card
O029306,2025-04-02,U2449,P1249,2,1257.39,40.0,Mobile,COD
O029307,2023-10-18,U3090,P1025,4,1430.41,15.0,Mobile,UPI
O029308,2023-12-17,U4567,P0289,3,725.54,40.0,Web,COD
O029309,2023-10-21,U4161,P0606,6,651.77,40.0,Mobile,Wallet
O029310,2023-12-16,U4394,P0841,3,2063.31,5.0,Web,Card
O029311,2024-04-26,U5419,P1129,3,2158.51,0.0,Mobile,Card
O029312,2024-10-07,U3271,P1155,2,1649.67,20.0,App,COD
O029313,2025-02-25,U2285,P0628,1,1994.75,15.0,Mobile,Wallet
O029314,2023-10-04,U1338,P1095,2,,0.0,App,COD
O029315,2025-01-25,U1664,P0385,4,,0.0,Mobile,UPI
O029316,2024-05-13,U1985,P0070,1,440.59,25.0,Mobile,UPI
O029317,2025-04-14,U1960,P1464,1,1105.1,10.0,Web,UPI
O029318,2024-03-25,U3595,P1307,1,1495.76,15.0,Mobile,COD
O029319,2023-12-30,U4934,P0628,1,1316.73,25.0,Web,COD
O029320,2024-06-09,U2843,P0016,2,1047.56,10.0,App,COD
O029321,2024-09-03,U4700,P1447,1,,10.0,Mobile,COD
O029322,2024-06-01,U5866,P1231,2,1227.48,10.0,App,UPI
O029323,2024-03-25,U2587,P1158,3,1268.72,0.0,Web,COD
O029324,2023-08-23,U4733,P1354,3,1724.33,0.0,Mobile,COD
O029325,2023-11-04,U2177,P1280,3,384.73,15.0,App,COD
O029326,2023-10-15,U2971,P1369,2,2047.19,10.0,Mobile,Card
O029327,2024-08-16,U2311,P0806,1,1219.96,25.0,Web,COD
O029328,2024-03-11,U5059,P1088,1,1650.38,20.0,Mobile,Wallet
O029329,2023-07-15,U5501,P0941,-1,748.92,20.0,Mobile,COD
O029330,2024-01-15,U3335,P0979,1,1753.34,0.0,Mobile,Wallet
O029331,2024-08-27,U5642,P1109,5,1331.75,40.0,Mobile,Card
O029332,2024-06-27,U3340,P1335,1,775.77,10.0,Web,UPI
O029333,2024-09-21,U2678,P1473,2,1845.9,15.0,App,Card
O029334,2025-02-25,U5984,P1425,3,1180.39,20.0,App,Wallet
O029335,2024-12-23,U3912,P1484,3,919.31,30.0,Web,Wallet
O029336,2025-03-29,U4564,P0305,2,1210.56,15.0,App,Card
O029337,2024-07-11,U3916,P0919,2,369.26,40.0,Web,UPI
O029338,2025-02-22,U1203,P0941,1,479.39,40.0,Web,Card
O029339,2024-04-01,U3889,P1234,1,,0.0,Web,COD
O029340,2024-12-31,U2910,P0875,1,1399.47,20.0,App,COD
O029341,2025-02-28,U5172,P0627,3,1593.48,15.0,App,Wallet
O029342,2024-03-11,U1093,P1324,2,1411.05,20.0,Mobile,Card
O029343,2024-12-23,U5704,P0709,3,2262.41,0.0,App,UPI
O029344,2024-09-23,U5246,P1414,6,818.06,40.0,App,COD
O029345,2024-12-15,U5760,P1038,2,2337.42,5.0,App,Card
O029346,2025-07-05,U3984,P0742,1,1013.71,5.0,App,UPI
O029347,2023-10-17,U4095,P0977,3,2262.42,0.0,App,Card
O029348,2024-11-03,U3361,P1017,4,1358.48,40.0,Mobile,COD
O029349,2025-04-04,U3420,P0164,4,1720.52,30.0,Web,Wallet
O029350,2024-05-17,U4707,P0653,1,1243.11,20.0,App,Wallet
O029351,2024-07-02,U2474,P0482,2,693.47,40.0,Mobile,COD
O029352,2024-06-04,U1660,P0629,1,1175.83,25.0,App,COD
O029353,2024-08-06,U1695,P0322,3,549.39,30.0,Mobile,Card
O029354,2025-01-25,U1032,P0917,3,1037.42,15.0,Web,Wallet
O029355,2024-04-26,U2187,P1176,1,973.07,0.0,App,Wallet
O029356,2025-05-26,U4754,P0695,4,906.56,5.0,Web,Card
O029357,2023-10-24,U1083,P0379,2,1877.98,5.0,Web,COD
O029358,2025-04-28,U5511,P1307,2,835.74,20.0,Web,Card
O029359,2024-12-30,U3725,P0490,3,491.83,25.0,Web,Card
O029360,2024-10-13,U5623,P0473,1,,30.0,Web,Card
O029361,2025-04-09,U2387,P0181,3,1411.42,20.0,Mobile,COD
O029362,2024-03-17,U1295,P0895,3,1893.83,15.0,Web,Card
O029363,2025-04-17,U3729,P0993,1,1101.08,0.0,Mobile,Card
O029364,2024-02-22,U4768,P0767,1,1388.3,40.0,App,COD
O029365,2024-02-15,U3009,P1110,2,1196.97,30.0,Web,UPI
O029366,2024-06-23,U5465,P1177,2,1580.0,,Mobile,COD
O029367,2025-05-05,U4283,P0974,1,561.91,20.0,App,Card
O029368,2024-09-05,U2701,P0927,2,289.32,20.0,Web,Card
O029369,2025-02-11,U4379,P1078,1,292.61,30.0,App,Wallet
O029370,2024-02-28,U2207,P1170,1,1280.6,25.0,Web,Card
O029371,2024-10-09,U2920,P0558,1,1604.03,15.0,App,UPI
O029372,2025-02-03,U2396,P0837,3,441.59,40.0,Web,Card
O029373,2024-07-06,U1975,P1119,1,1712.37,15.0,Web,Wallet
O029374,2023-12-01,U4256,P1138,4,1648.66,10.0,Mobile,Wallet
O029375,2025-03-28,U1357,P0760,3,1243.52,40.0,Mobile,Wallet
O029376,2025-07-06,U1688,P0065,2,1374.47,30.0,App,Wallet
O029377,2025-06-25,U4769,P0150,2,776.82,0.0,Mobile,Wallet
O029378,2024-03-03,U3006,P0714,1,805.15,0.0,Web,Card
O029379,2024-11-22,U5841,P1477,1,1245.58,40.0,Web,COD
O029380,2023-11-19,U1192,P0604,1,945.41,0.0,Mobile,Wallet
O029381,2024-11-07,U2776,P0128,2,544.62,25.0,App,UPI
O029382,2025-01-02,U2514,P1024,1,1003.81,40.0,App,UPI
O029383,2024-04-07,U5223,P0817,1,,0.0,App,COD
O029384,2023-11-26,U1947,P0656,2,871.03,25.0,Web,Card
O029385,2024-08-06,U4307,P0556,4,1672.44,0.0,Mobile,UPI
