return_id,user_id,sku_id,return_date,return_reason,product_condition,refund_amount
R19134,U3811,P1218,2024-12-11,No longer needed,Used,1817.54
R19135,U2494,P1353,2024-11-08,Poor quality,Used,1166.28
R19136,U1252,P0511,2024-08-31,No longer needed,Used,1731.64
R19137,U5455,P1084,2025-05-12,Damaged item,Opened,1085.39
R19138,U5154,P0600,2024-08-31,Better price elsewhere,Used,2236.21
R19139,U1255,P0493,2025-04-03,Poor quality,Unknown,1147.5
R19140,U3310,P1356,2024-08-16,Poor quality,New,2155.15
R19141,U3677,P0403,2024-09-03,Better price elsewhere,Defective,582.77
R19142,U5872,P0337,2024-11-03,Damaged item,Used,601.28
R19143,U4267,P0967,2024-08-17,Better price elsewhere,New,1482.25
R19144,U2539,P0046,2025-01-16,Poor quality,Opened,532.02
R19145,U2484,P0092,2024-12-30,Better price elsewhere,Used,2457.57
R19146,U5469,P0968,2025-04-25,No longer needed,Defective,284.78
R19147,U2476,P0173,2024-11-29,Missing parts,Defective,113.98
R19148,U5496,P0042,2024-09-22,Better price elsewhere,Defective,1101.15
R19149,U3329,P0952,2025-01-25,No longer needed,Used,1838.79
R19150,U2513,P0200,2024-12-10,Missing parts,Opened,1532.99
R19151,U2518,P1213,2025-05-28,Better price elsewhere,Opened,1899.39
R19152,U2278,P1314,2025-04-13,Damaged item,New,1775.68
R19153,U5415,P1235,2025-02-15,No longer needed,Opened,972.03
R19154,U5748,P0277,2024-12-23,Poor quality,New,1073.99
R19155,U3773,P0814,2025-03-18,Poor quality,Opened,1636.13
R19156,U2020,P1188,2025-05-02,No longer needed,Used,1661.88
R19157,U2107,P0445,2024-07-08,Missing parts,Opened,975.85
R19158,U5931,P1226,2024-12-27,Missing parts,Opened,1154.11
R19159,U5530,P1279,2024-09-26,Better price elsewhere,Opened,858.54
R19160,U1504,P0594,2025-06-03,Better price elsewhere,Used,1768.33
R19161,U4519,P0037,2025-05-19,Damaged item,New,1283.84
R19162,U3906,P0066,2024-07-14,Better price elsewhere,New,2395.98
R19163,U2277,P0451,2025-02-17,Damaged item,Defective,1897.9
R19164,U4151,P1000,2025-05-23,Unknown,Opened,1870.1
R19165,U5559,P0266,2025-06-06,Better price elsewhere,Opened,239.72
R19166,U3155,P0633,2025-03-12,Missing parts,New,343.44
R19167,U2818,P0094,2024-11-17,Missing parts,New,1606.83
R19168,U3802,P0457,2025-03-25,Poor quality,Defective,614.2
R19169,U3558,P0743,2024-11-16,Damaged item,Used,1712.29
R19170,U1945,P1449,2024-08-26,Poor quality,New,1505.88
R19171,U5691,P0213,2025-04-30,Wrong product,Opened,1179.79
R19172,U4149,P0003,2024-07-27,Missing parts,Opened,0.0
R19173,U1767,P0678,2025-02-18,Damaged item,Defective,235.15
R19174,U5544,P1408,2024-08-16,Missing parts,Defective,677.69
R19175,U1389,P1373,2024-11-05,Damaged item,Defective,755.95
R19176,U5087,P0439,2025-06-29,Poor quality,Defective,1569.14
R19177,U1378,P0958,2025-01-03,Better price elsewhere,Opened,1304.24
R19178,U3081,P1411,2025-04-08,Missing parts,Defective,1157.83
R19179,U4375,P0794,2024-10-08,Poor quality,Defective,750.76
R19180,U4934,P1352,2025-01-05,Damaged item,New,390.45
R19181,U1162,P0106,2025-05-28,Damaged item,Defective,592.43
R19182,U2849,P0310,2025-04-07,No longer needed,Opened,2139.49
R19183,U4128,P1107,2024-09-06,Missing parts,Opened,2360.94
R19184,U5935,P1302,2025-04-12,Poor quality,New,2488.24
R19185,U1987,P0240,2025-04-22,Damaged item,New,1983.39
R19186,U3683,P0043,2024-10-12,Better price elsewhere,New,1831.63
R19187,U2395,P0218,2025-03-24,Missing parts,Opened,1447.23
R19188,U4322,P0755,2025-03-17,Better price elsewhere,Opened,2355.6
R19189,U5369,P0091,2024-11-12,Better price elsewhere,Defective,253.17
R19190,U2133,P1238,2025-02-06,Missing parts,Used,1744.65
R19191,U1528,P1152,2024-08-31,Missing parts,New,1754.23
R19192,U2474,P0692,2024-12-26,Missing parts,Opened,769.89
R19193,U1252,P1358,2024-12-13,No longer needed,Used,1130.45
R19194,U3369,P1085,2025-06-26,Damaged item,Opened,1957.82
R19195,U2200,P0716,2025-02-23,No longer needed,Opened,2437.62
R19196,U3314,P1230,2024-10-14,Damaged item,New,1202.08
R19197,U5889,P0498,2024-12-21,Better price elsewhere,Defective,1116.6
R19198,U5569,P1116,2024-11-29,Poor quality,Defective,2193.72
R19199,U1508,P0895,2025-04-26,Wrong product,Opened,1306.95
R19200,U5929,P0066,2024-10-08,Poor quality,New,506.06
R19201,U4486,P0582,2025-04-25,Poor quality,Defective,1767.76
R19202,U4071,P0328,2025-03-27,No longer needed,Used,737.42
R19203,U3522,P0256,2025-05-19,Poor quality,Defective,2397.82
R19204,U5598,P0581,2024-10-17,Wrong product,Defective,1984.75
R19205,U2009,P0275,2025-03-18,Missing parts,Opened,2172.82
R19206,U5648,P1113,2025-05-28,Damaged item,Defective,2274.18
R19207,U2206,P0937,2025-07-02,Damaged item,Defective,658.3
R19208,U2075,P0812,2025-04-02,Missing parts,Opened,2493.78
R19209,U1749,P0912,2025-04-24,Damaged item,Defective,804.72
R19210,U4714,P0404,2024-11-30,Poor quality,Defective,1037.59
R19211,U5454,P0567,2024-10-07,Poor quality,Used,518.3
R19212,U3512,P0765,2024-07-14,Unknown,Used,1572.72
R19213,U2673,P1035,2025-01-19,Damaged item,Used,518.23
R19214,U5855,P0940,2025-04-09,Damaged item,Used,1221.4
R19216,U2136,P0378,2024-12-08,Missing parts,New,2282.0
R19217,U4041,P1213,2024-12-04,No longer needed,Defective,726.46
R19218,U5415,P0108,2025-05-05,Poor quality,New,1088.83
R19219,U4589,P0647,2025-03-18,Better price elsewhere,Used,647.88
R19220,U1203,P0017,2025-03-04,No longer needed,Used,1667.85
R19221,U4832,P0348,2025-02-15,No longer needed,Defective,1477.08
R19222,U5891,P0027,2025-04-16,No longer needed,Defective,2178.06
R19223,U4849,P0637,2024-09-12,Missing parts,Opened,1110.05
R19224,U2010,P0936,2025-04-12,Poor quality,Opened,1528.66
R19225,U2250,P1121,2024-07-11,Wrong product,New,2266.88
R19226,U3366,P0569,2024-08-17,Poor quality,Opened,1856.64
R19227,U1678,P0769,2025-01-28,Damaged item,Opened,2072.4
R19228,U2631,P1018,2024-11-03,Better price elsewhere,Defective,519.35
R19229,U2204,P0484,2025-05-27,Wrong product,Opened,1238.69
R19230,U4290,P0008,2025-02-07,Damaged item,New,923.36
R19231,U4361,P0092,2024-09-20,No longer needed,Opened,170.98
R19232,U2564,P0388,2025-04-30,Better price elsewhere,New,2432.5
R19233,U4530,P1288,2025-01-18,No longer needed,New,1099.38
R19234,U3955,P1015,2025-05-14,Better price elsewhere,Opened,1213.57
R19235,U5502,P0863,2024-08-12,Wrong product,New,1195.63
R19236,U2982,P0651,2025-01-26,Missing parts,New,627.66
R19237,U4834,P0708,2024-09-23,No longer needed,Used,612.61
R19238,U2888,P0197,2025-06-01,No longer needed,Used,1315.66
R19239,U4301,P0995,2025-01-06,Better price elsewhere,Defective,1118.04
R19240,U2260,P1401,2024-09-04,No longer needed,Used,188.96
R19241,U1658,P0921,2024-10-29,Wrong product,Opened,322.54
R19242,U4293,P0501,2025-03-02,Better price elsewhere,Defective,2342.6
R19243,U5308,P0935,2025-05-21,Poor quality,Used,0.0
R19244,U5059,P1133,2024-09-21,Wrong product,Defective,1720.59
R19245,U5001,P0124,2025-02-06,Wrong product,Opened,0.0
R19246,U4895,P0701,2024-10-19,Poor quality,Defective,901.24
R19247,U3075,P0487,2025-02-20,Wrong product,New,1166.11
R19248,U5895,P0131,2024-09-27,Poor quality,Opened,2453.12
R19249,U2978,P1337,2024-07-14,Poor quality,Defective,2254.81
R19250,U3141,P0079,2024-08-31,No longer needed,Used,1140.12
R19251,U4283,P0633,2025-01-02,Damaged item,Used,1666.13
R19252,U1384,P0891,2024-08-01,Damaged item,Defective,1163.23
R19253,U3442,P0653,2025-06-16,Poor quality,Used,2486.61
R19254,U2073,P0909,2025-01-04,Poor quality,New,839.49
R19255,U1434,P0394,2024-07-31,Poor quality,Defective,548.32
R19256,U2995,P0795,2024-08-12,Missing parts,Used,1232.72
R19257,U4572,P1091,2025-05-08,Missing parts,Used,198.24
R19258,U5169,P0759,2025-06-14,Damaged item,New,926.25
R19259,U3631,P0685,2024-09-26,Damaged item,New,1317.25
R19260,U5162,P0211,2024-11-15,Poor quality,Defective,1777.4
R19261,U1023,P0333,2025-05-23,Wrong product,Defective,839.39
R19262,U3219,P0531,2025-06-17,Better price elsewhere,Used,879.89
R19263,U1601,P1430,2024-07-17,Damaged item,New,1020.77
R19264,UNKNOWN_USER,P0533,2024-07-14,Wrong product,New,455.32
R19265,U4266,P1054,2025-03-31,Missing parts,Defective,431.73
R19266,U4939,P0421,2024-09-06,Wrong product,Used,217.09
R19267,U5474,P0075,2025-06-17,Wrong product,Used,760.32
R19268,U4107,P1074,2025-04-12,No longer needed,Opened,419.33
R19269,U3572,P1043,2024-10-05,Missing parts,Opened,2125.14
R19270,U3586,P0359,2025-03-25,Damaged item,Used,1281.09
R19271,U5102,P0080,2025-04-18,Better price elsewhere,New,625.64
R19272,U2759,P0704,2025-05-07,Damaged item,Opened,799.19
R19273,U4594,P1277,2025-02-22,Wrong product,Used,921.7
R19274,U2585,P0859,2025-04-22,Damaged item,Used,1064.9
R19275,U4125,P1013,2024-09-08,Poor quality,Opened,1699.31
R19276,U4906,P0695,2025-01-14,Poor quality,Defective,2325.73
R19277,U2846,P0167,2025-03-15,Wrong product,Used,2477.71
R19278,U3364,P0303,2024-08-19,Damaged item,New,483.46
R19279,U2970,P0656,2025-01-27,No longer needed,Used,1279.89
R19280,U1617,P0254,2025-01-04,No longer needed,New,2072.11
R19281,U4793,P0538,2025-02-11,Damaged item,Defective,653.91
R19282,U3509,P1444,2024-08-26,Wrong product,Opened,2468.99
R19283,U5439,P0505,2025-05-13,Better price elsewhere,New,412.47
R19284,U5530,P0696,2024-10-21,No longer needed,Opened,1945.63
R19285,U2347,P0450,2024-10-01,No longer needed,Used,1908.44
R19286,U5771,P1303,2025-05-20,Wrong product,New,442.13
R19287,U2592,P1252,2025-05-13,Wrong product,Used,1522.12
R19288,U5864,P0777,2024-08-04,Missing parts,Defective,2310.73
R19289,U4986,P0006,2025-06-25,Poor quality,Used,154.65
R19290,U2928,P1001,2025-01-09,Wrong product,New,590.84
R19291,U2178,P0736,2024-12-23,No longer needed,Unknown,2295.25
R19292,U4551,P0875,2024-11-16,Wrong product,Used,1566.2
R19293,U1222,P1321,2024-10-23,Damaged item,Opened,0.0
R19294,U4139,P0642,2025-03-30,No longer needed,Opened,2213.29
R19295,U3573,P0064,2024-10-26,Better price elsewhere,New,1372.74
R19296,U5459,P0036,2024-10-22,Missing parts,New,241.32
R19297,U1253,P0979,2024-11-02,Missing parts,New,2473.53
R19298,U3254,P0226,2025-04-25,No longer needed,Opened,2437.7
R19299,U5942,P0955,2024-10-28,Missing parts,Opened,1154.2
R19300,U2952,P1224,2025-04-15,Damaged item,Used,315.34
R19301,U1863,P1239,2024-08-31,Missing parts,Used,593.62
R19302,U1852,P1343,2024-12-23,No longer needed,Used,1282.41
R19303,U4351,P0605,2024-11-10,Damaged item,Used,2229.0
R19304,U2653,P0915,2024-12-13,Missing parts,Opened,823.98
R19305,U5823,P0149,2025-02-10,Wrong product,New,2213.51
R19306,U5117,P0302,2025-06-01,Better price elsewhere,Defective,2487.02
R19307,U1325,P0560,2025-06-03,Better price elsewhere,Defective,607.93
R19308,U4711,P0201,2025-03-25,Poor quality,New,1507.65
R19309,U4646,P0264,2025-02-11,Missing parts,Used,2441.51
R19310,U1829,P0906,2025-02-09,Damaged item,New,2102.49
R19311,U5371,P0283,2025-05-10,No longer needed,Used,1447.43
R19312,U4359,P1499,2025-06-18,Poor quality,Used,1702.32
R19313,U2569,P0511,2025-05-26,Better price elsewhere,New,1697.18
R19314,U3056,P0994,2025-02-25,Missing parts,Opened,383.65
R19315,U1981,P0820,2024-09-18,Wrong product,Opened,669.22
R19316,U2092,P0464,2024-08-04,Better price elsewhere,Used,612.56
R19317,U1026,P0531,2024-09-17,Better price elsewhere,Used,1105.88
R19318,U1156,P0317,2025-02-06,Poor quality,Defective,1906.21
R19319,U4208,P1203,2025-01-04,Damaged item,Opened,1901.86
R19320,U3241,P0975,2025-01-22,Wrong product,New,1653.59
R19321,U2425,P0079,2024-11-27,Missing parts,Opened,2465.74
R19322,U4509,P1150,2025-03-23,Poor quality,Defective,266.57
R19323,U2958,P0366,2025-01-20,No longer needed,New,755.79
R19324,U2540,P0025,2025-02-09,Missing parts,Opened,2012.42
R19325,U1202,P1251,2024-12-02,No longer needed,Used,2130.67
R19326,U1569,P0360,2024-08-04,No longer needed,Used,2323.49
R19327,U4081,P0725,2025-07-01,Damaged item,Used,344.07
R19328,U2750,P0086,2025-04-01,Better price elsewhere,Opened,1624.89
R19329,U1627,P0302,2024-08-05,Poor quality,Used,701.39
R19330,U2429,P0527,2025-01-31,Wrong product,New,2050.83
R19331,U4481,P0934,2025-06-18,Poor quality,Defective,631.76
R19332,U3263,P1146,2025-05-16,Better price elsewhere,Defective,1264.3
R19333,U1390,P0871,2025-03-05,No longer needed,Opened,1332.33
R19334,U3812,P1177,2024-11-22,Missing parts,Defective,514.62
R19335,U5984,P0381,2025-02-25,Poor quality,Defective,396.58
R19336,U1392,P0509,2025-03-29,Poor quality,New,1629.6
R19337,U5495,P0303,2025-06-05,Poor quality,Used,1568.0
R19338,U2803,P0946,2025-03-11,Poor quality,Opened,1181.48
R19339,U4669,P0862,2025-04-19,Better price elsewhere,Opened,1610.46
R19340,U4078,P1099,2025-07-03,Missing parts,Used,1196.05
R19341,U2854,P1100,2025-04-01,Poor quality,Defective,2488.69
R19342,U1307,P1317,2025-01-06,No longer needed,Defective,553.41
R19343,U1870,P0919,2025-05-09,Poor quality,Used,1603.89
R19344,U4062,P0570,2025-02-19,No longer needed,Used,1838.72
R19345,U5630,P0977,2024-10-18,Missing parts,Defective,679.02
R19346,U3701,P0108,2024-08-12,Wrong product,Used,548.8
R19347,U2229,P1034,2025-03-18,Poor quality,Opened,2168.65
R19348,U4643,P0087,2024-08-24,Damaged item,Opened,1193.05
R19349,U2595,P0040,2025-05-14,No longer needed,Used,421.08
R19350,U3943,P0960,2025-01-16,Better price elsewhere,Used,1123.51
R19351,U5046,P1338,2025-04-23,No longer needed,Defective,949.17
R19352,U5367,P1009,2025-02-27,Wrong product,Used,1621.43
R19353,U3339,P0893,2025-06-14,Damaged item,Opened,1318.07
R19354,U5305,P1135,2025-01-12,No longer needed,Defective,1440.19
R19355,U4185,P1302,2024-11-16,Poor quality,Opened,1083.91
R19356,U4336,P1109,2024-12-19,Missing parts,New,112.63
R19357,U1424,P0522,2025-05-03,Poor quality,Used,1683.06
R19358,U3420,P0152,2024-11-23,Poor quality,Opened,2033.0
R19359,U5420,P0194,2025-06-19,No longer needed,Opened,430.12
R19360,U1683,P1379,2025-05-29,No longer needed,Used,921.38
R19361,U4953,P1041,2025-03-31,Poor quality,Opened,1863.66
R19362,U1805,P1445,2024-12-28,Poor quality,Defective,1663.58
R19363,U1544,P0234,2024-09-06,Damaged item,New,502.6
R19364,U1530,P1166,2025-03-07,Missing parts,New,462.79
R19365,U3795,P1398,2025-03-20,Poor quality,New,2137.07
R19366,U4788,P0101,2024-10-12,No longer needed,New,586.56
R19367,U2948,P1356,2024-11-15,Damaged item,Opened,1227.14
R19368,U3712,P0052,2024-09-17,Better price elsewhere,Defective,2061.15
R19369,U4744,P0183,2025-01-10,Poor quality,Defective,470.44
R19370,U3661,P1418,2024-12-07,Damaged item,Defective,2381.48
R19371,U1745,P1385,2024-09-26,Wrong product,Defective,598.85
R19372,U2791,P0584,2025-05-04,Missing parts,Opened,1466.59
R19373,U2104,P0129,2025-05-31,Better price elsewhere,Defective,1175.18
R19374,U1175,P0989,2025-07-02,Missing parts,Used,921.31
R19375,U2470,P0579,2025-03-08,Damaged item,Used,2105.77
R19376,U1614,P0936,2025-03-13,Wrong product,Defective,2374.12
R19377,U1071,P1119,2025-02-28,No longer needed,Defective,135.56
R19378,U3951,P1282,2025-02-01,Better price elsewhere,Used,430.26
R19379,U2035,P0138,2024-09-01,Wrong product,Opened,2323.04
R19380,U4732,P0532,2025-02-25,No longer needed,Opened,910.0
R19381,U4085,P0406,2024-07-21,Missing parts,Used,1322.33
R19382,U2376,P0219,2024-12-16,Damaged item,Used,2306.05
R19383,U4092,P0862,2025-03-28,Poor quality,Opened,555.91
R19384,U1934,P1427,2025-05-19,No longer needed,Defective,2085.97
R19385,U1291,P0678,2025-02-06,Better price elsewhere,Opened,728.95
R19386,U4161,P0333,2025-06-29,Wrong product,Used,2462.24
R19387,U1462,P1242,2025-03-03,Wrong product,Defective,1553.91
R19388,U1492,P1150,2025-05-08,Wrong product,Defective,549.45
R19389,U3218,P1424,2025-02-16,No longer needed,Defective,432.66
R19390,U2195,P0906,2025-06-28,Missing parts,Defective,1305.38
R19391,U4549,P0886,2025-05-08,Missing parts,New,516.35
R19392,U5337,P1119,2024-07-11,Damaged item,Used,303.8
R19393,U2751,P0944,2025-05-31,Missing parts,Used,1837.22
R19394,U2940,P0808,2024-11-15,Better price elsewhere,Defective,808.79
R19395,U1444,P0700,2024-10-19,Wrong product,Used,780.83
R19396,U5150,P1023,2024-09-14,Damaged item,Defective,1358.76
R19397,U5415,P1124,2024-08-09,Damaged item,Used,1073.61
R19398,U1480,P0186,2024-11-06,No longer needed,New,402.01
R19399,U1988,P0456,2025-05-18,Damaged item,Opened,637.15
R19400,U5098,P0521,2024-09-05,Better price elsewhere,Defective,2149.49
R19401,U1774,P1404,2024-09-24,No longer needed,Used,2136.59
R19402,U3237,P0550,2025-06-17,No longer needed,Used,1797.51
R19403,U5742,P0534,2024-11-11,Damaged item,Defective,1625.34
R19404,U5373,P0019,2024-08-16,Poor quality,Used,2150.14
R19405,U5754,P1403,2024-11-11,Damaged item,Opened,1541.69
R19406,U3322,P0796,2024-11-11,Damaged item,Used,1059.05
R19407,U3309,P0517,2025-01-12,Missing parts,Opened,606.36
R19408,U1301,P0921,2025-01-06,Better price elsewhere,New,105.31
R19409,U4859,P0664,2024-09-06,Better price elsewhere,Used,1837.76
R19410,U1333,P0361,2024-10-21,Damaged item,Used,156.03
R19411,U2340,P0526,2025-06-13,Damaged item,Defective,2334.44
R19412,U3461,P1448,2024-07-13,Missing parts,Defective,1620.13
R19413,U5503,P1057,2025-02-08,Damaged item,Used,1569.27
R19414,U5828,P0444,2024-09-17,No longer needed,Used,678.69
R19415,U2155,P0277,2024-07-28,Damaged item,Defective,166.63
R19416,U3642,P0218,2025-02-25,No longer needed,Used,1368.28
R19417,U4785,P1234,2025-05-13,Poor quality,Opened,449.09
R19418,U4308,P1028,2024-07-14,Better price elsewhere,Used,1689.15
R19419,U1090,P1461,2025-01-18,Better price elsewhere,Defective,917.18
R19420,U2598,P0722,2024-12-20,Unknown,New,264.05
R19421,U1825,P0660,2024-11-21,Damaged item,Opened,2441.48
R19422,U5659,P0026,2025-04-30,Damaged item,New,1518.61
R19423,U4819,P0625,2025-05-22,Better price elsewhere,Used,507.56
R19424,U2057,P1239,2025-05-30,Better price elsewhere,New,1617.17
R19425,U3866,P0831,2025-03-31,No longer needed,New,1870.15
R19426,U2141,P1339,2025-02-15,Better price elsewhere,Used,596.37
R19427,U2623,P0460,2024-12-18,Poor quality,Used,2365.11
R19428,U4610,P0306,2024-08-03,Wrong product,New,0.0
R19429,U2323,P0860,2024-07-24,Wrong product,Used,1987.79
R19430,U3725,P0828,2025-05-10,Better price elsewhere,Used,623.29
R19431,U1008,P0092,2025-05-08,Damaged item,Opened,650.48
R19432,U2064,P0024,2025-05-13,Wrong product,Defective,967.47
R19433,U5976,P0790,2025-03-14,No longer needed,Used,1890.19
R19434,U3256,P0940,2024-10-11,Unknown,New,1874.33
R19435,U2088,P0270,2024-08-18,Better price elsewhere,Defective,1864.96
R19436,U2478,P0287,2024-11-20,Wrong product,Used,438.89
R19437,U4600,P0803,2025-05-30,No longer needed,Used,1441.39
R19438,U5564,P1188,2024-11-13,No longer needed,Used,1120.57
R19439,U2483,P0155,2025-02-08,Better price elsewhere,Defective,1521.86
R19440,U4592,P0029,2025-03-03,Wrong product,New,2052.88
R19441,U5650,P0825,2025-05-30,Better price elsewhere,New,1421.09
R19442,U4809,P1203,2024-12-25,No longer needed,New,677.24
R19443,U2644,P0063,2024-11-24,Wrong product,Opened,830.84
R19444,U2639,P1327,2025-03-11,Poor quality,Defective,1405.21
R19445,U3530,P0274,2025-04-23,Missing parts,Used,1758.81
R19446,U1269,P0336,2025-05-27,Poor quality,Used,2375.31
R19447,U3099,P1452,2025-01-03,Missing parts,New,810.32
R19448,U2993,P0566,2025-04-04,Better price elsewhere,New,1387.04
R19449,U1316,P1023,2024-12-22,Wrong product,Defective,915.28
R19450,U5920,P1222,2025-06-21,Wrong product,New,346.36
R19451,U3988,P0806,2025-02-26,No longer needed,Opened,1568.88
R19452,U1492,P0317,2025-04-08,Poor quality,Used,491.34
R19453,U4508,P0214,2025-05-27,Damaged item,New,1722.67
R19454,U1635,P1354,2025-05-28,Poor quality,Used,931.77
R19455,U5382,P1172,2025-02-28,Missing parts,Used,0.0
R19456,U5625,P0366,2025-03-29,Wrong product,Used,1028.24
R19457,U5069,P0931,2024-11-17,Missing parts,Defective,2116.61
R19458,U4621,P0811,2025-01-29,Wrong product,Used,385.74
R19459,U2996,P0241,2025-05-03,Unknown,Defective,410.36
R19460,U4171,P0769,2025-02-21,No longer needed,Used,815.5
R19461,U1300,P0123,2024-08-02,Better price elsewhere,Opened,2072.99
R19462,U2778,P1075,2024-09-12,Missing parts,Defective,1788.85
R19463,U5912,P0815,2024-09-15,Missing parts,New,1736.26
R19464,U5375,P1448,2024-09-12,Missing parts,Defective,1355.63
R19465,U4841,P0655,2024-10-09,Better price elsewhere,Defective,1364.07
R19466,U1288,P0737,2025-05-22,Poor quality,Defective,2044.63
R19467,U4096,P0532,2025-04-25,Missing parts,Defective,915.89
R19468,U2000,P0017,2024-08-15,Damaged item,New,225.13
R19469,U2319,P1058,2024-11-23,Wrong product,Used,1225.52
R19470,U2712,P0211,2024-09-08,Poor quality,Unknown,365.66
R19471,U4679,P1497,2024-10-22,Poor quality,Defective,638.12
R19472,U1931,P0836,2024-09-25,Poor quality,Opened,1667.34
